2019-06-24 13:10:29.227003: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX512F
2019-06-24 13:10:30.317469: E tensorflow/stream_executor/cuda/cuda_driver.cc:406] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-06-24 13:10:30.317531: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:158] retrieving CUDA diagnostic information for host: SR760-GPU-7
2019-06-24 13:10:30.317542: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:165] hostname: SR760-GPU-7
2019-06-24 13:10:30.317604: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:189] libcuda reported version is: 410.48.0
2019-06-24 13:10:30.317668: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:193] kernel reported version is: 410.48.0
2019-06-24 13:10:30.317676: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:300] kernel version seems to match DSO: 410.48.0
fo of lammps module:
  use deepmd-kit at:  /sharedext4/local/deepmd-kit-0.12.4
  source:             v0.12.4-1-ge3cd911-dirty
  source branch:      master
  source commit:      e3cd911
  source commit at:   2019-02-07 10:22:13 +0800
  build float prec:   double
  build with tf inc:  /sharedext4/local/tensorflow/r1.8.gpu.cc/include
  build with tf lib:  /sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_cc.so;/sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_framework.so
  >>> Info of model(s):
  using   4 model(s): ../graph.002.pb ../graph.003.pb ../graph.000.pb ../graph.001.pb 
  rcut in model:      5
  ntypes in model:    2
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6
  ghost atom cutoff = 6
  binsize = 3, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair deepmd, perpetual
      attributes: , newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.949 | 3.949 | 3.949 Mbytes
    1540    72.409574    -23.97263  0.037438688   -23.935192    240.06462    1076.2298    10.074484    10.432193    10.240156  -0.10746731  -0.25875898  -0.23718375 
    1550    54.373039   -23.960357  0.028113067   -23.932244    457.24642    1062.8694    10.032622    10.388845    10.197605  -0.10702076  -0.25768376  -0.23619819 
    1560    69.421588   -23.967777  0.035893778   -23.931883    565.94508    1047.9131     9.985341    10.339885    10.149547   -0.1065164  -0.25646937  -0.23508505 
    1570    60.488783   -23.963382  0.031275155   -23.932107    641.18952     1031.228     9.932061    10.284713     10.09539  -0.10594804  -0.25510089  -0.23383068 
    1580     65.50379    -23.96612  0.033868117   -23.932252    643.14488    1012.7449    9.8723643    10.222897    10.034712  -0.10531124  -0.25356761  -0.23242524 
    1590    71.380347    -23.96603  0.036906536   -23.929124     481.0377    992.41389    9.8058541    10.154025    9.9671082  -0.10460176  -0.25185932  -0.23085939 
    1600     77.76874   -23.961286  0.040209595   -23.921076    268.52663    970.15473    9.7319863    10.077534    9.8920255  -0.10381379  -0.24996205  -0.22912032 
    1610    104.44953   -23.967175  0.054004645    -23.91317    6.3782922    945.98475    9.6504863    9.9931407    9.8091853  -0.10294441  -0.24786876  -0.22720156 
    1620    94.052043   -23.953327  0.048628723   -23.904698   -367.53498    919.98934    9.5612663    9.9007529    9.7184982  -0.10199267  -0.24557718  -0.22510105 
    1630    120.60562   -23.958158  0.062358002     -23.8958   -688.15545    892.23113    9.4641208     9.800158    9.6197551   -0.1009564  -0.24308204  -0.22281395 
    1640    107.78679   -23.936854  0.055730145   -23.881124    -880.4269     862.8552    9.3590936    9.6914017    9.5130008 -0.099836042  -0.24038446   -0.2203413 
    1650    142.41508   -23.936062  0.073634378   -23.862428   -1040.0594    832.11127    9.2465904    9.5749039    9.3986475 -0.098635939  -0.23749486  -0.21769263 
    1660    132.73177   -23.921578  0.068627713    -23.85295   -967.87135    800.24223    9.1270054    9.4510729     9.277096 -0.097360293  -0.23442337  -0.21487724 
    1670     153.6675   -23.933619  0.079452331   -23.854167   -726.74109    767.57333    9.0010763    9.3206725     9.149096 -0.096016972  -0.23118893  -0.21191249 
    1680    141.27764   -23.925764  0.073046274   -23.852718    -396.3852    734.43301    8.8696241    9.1845528    9.0154821 -0.094614735  -0.22781264  -0.20881771 
    1690     131.4448   -23.918332  0.067962298    -23.85037   -58.600161    701.13747    8.7335111     9.043607    8.8771308  -0.09316278  -0.22431663   -0.2056132 
    1700    190.46474   -23.961518  0.098478002    -23.86304    215.76133     667.9964    8.5936803    8.8988113    8.7350005 -0.091671166  -0.22072513  -0.20232116 
    1710    173.32866   -23.966544   0.08961795   -23.876926     408.6389    635.28595    8.4510545    8.7511213    8.5900293 -0.090149737  -0.21706185  -0.19896332 
    1720    156.07694   -23.958666  0.080698114   -23.877968     584.0682    603.22034    8.3064058    8.6013367    8.4430019  -0.08860673  -0.21334661  -0.19555785 
    1730    81.923273   -23.912237  0.042357656   -23.869879    818.16175    571.96091    8.1603716    8.4501173    8.2945662 -0.087048942  -0.20959578  -0.19211976 
    1740    99.316586   -23.925305  0.051350705   -23.873954    743.41092     541.6945    8.0138146    8.2983566    8.1455992 -0.085485579  -0.20583152  -0.18866937 
    1750    96.783484   -23.935204  0.050040989   -23.885163    358.56869    512.55984    7.8674866     8.146833    7.9968648 -0.083924657  -0.20207315  -0.18522437 
    1760    135.86553   -23.966038  0.070247994    -23.89579   -97.645377    484.63122    7.7219138    7.9960914    7.8488981 -0.082371791  -0.19833417  -0.18179714 
    1770    130.78128   -23.965996  0.067619231   -23.898377   -547.44764    457.97468    7.5776575    7.8467132    7.7022696  -0.08083297  -0.19462901  -0.17840092 
    1780    99.191487   -23.948146  0.051286024    -23.89686    -721.7832    432.61905    7.4351494     7.699145    7.5574179 -0.079312796  -0.19096875  -0.17504585 
    1790    95.142446   -23.946879  0.049192506   -23.897686   -609.57253    408.60157    7.2949306    7.5539476    7.4148933 -0.077817044  -0.18736728  -0.17174467 
    1800    88.167146   -23.944726  0.045585993    -23.89914   -479.81977    385.95005    7.1575576     7.411697    7.2752613 -0.076351648  -0.18383892   -0.1685105 
    1810    114.18734   -23.963614  0.059039487   -23.904575   -220.85138    364.65278    7.0234042    7.2727803    7.1389017 -0.074920596  -0.18039324  -0.16535212 
    1820     98.38677   -23.959422  0.050869953   -23.908553    289.06309    344.68046    6.8927634    7.1375009    7.0061126 -0.073527015  -0.17703779  -0.16227644 
    1830    111.70628     -23.9708  0.057756681   -23.913044    880.92609    326.00784    6.7659767    7.0062124     6.877241 -0.072174546  -0.17378132   -0.1592915 
    1840    75.218168   -23.950531  0.038890845    -23.91164    1524.1598    308.62471     6.643517    6.8794046    6.7527674 -0.070868234  -0.17063599  -0.15640843 
    1850     75.86962   -23.947008  0.039227672    -23.90778    1889.8759    292.49219    6.5256821    6.7573858    6.6329947 -0.069611257  -0.16760945  -0.15363424 
    1860    68.759525   -23.945191  0.035551465    -23.90964    1693.6229    277.55435    6.4126445    6.6403346    6.5180983 -0.068405454  -0.16470613    -0.150973 
    1870    75.707462    -23.95469   0.03914383   -23.915546    1116.8896    263.85278     6.305338    6.5292181    6.4090272 -0.067260786  -0.16195001  -0.14844668 
    1880    88.100498   -23.966667  0.045551533   -23.921116    578.18942    252.03871    6.2097898    6.4302773    6.3119077 -0.066241546  -0.15949589  -0.14619718 
    1890    92.933268   -23.968102  0.048050271   -23.920051   -180.53962     243.5803    6.1395311     6.357524    6.2404937 -0.065492078  -0.15769132  -0.14454308 
    1900    110.66409   -23.970845  0.057217825   -23.913627   -1049.9181    239.33755    6.1036754    6.3203952    6.2040484 -0.065109595  -0.15677039  -0.14369893 
    1910    88.090549   -23.953385  0.045546389   -23.907839   -1922.0959    239.02501    6.1010174    6.3176428    6.2013466 -0.065081242  -0.15670212  -0.14363636 
    1920    71.256119   -23.943081  0.036842305   -23.906238   -2004.6582    241.66938    6.1234338    6.3408551    6.2241316 -0.065320363  -0.15727787   -0.1441641 
    1930    41.135042   -23.930265  0.021268486   -23.908996   -1713.6809    247.31713     6.170768      6.38987    6.2722442  -0.06582529  -0.15849363  -0.14527849 
    1940    72.122381   -23.952639  0.037290198   -23.915349   -1775.9565    256.40629    6.2454544    6.4672083    6.3481589 -0.066621991  -0.16041192  -0.14703684 
    1950    87.120071   -23.962566  0.045044612   -23.917521   -1331.3343    267.50246    6.3342774     6.559185    6.4384425  -0.06756949   -0.1626933    -0.149128 
    1960    109.57471   -23.971601  0.056654573   -23.914946   -740.91573    279.28234    6.4259248    6.6540866     6.531597 -0.068547119  -0.16504723  -0.15128566 
    1970    111.21189   -23.967848  0.057501058   -23.910347    290.26963    291.26668    6.5165553     6.747935    6.6237179 -0.069513899  -0.16737504  -0.15341937 
    1980    89.465829   -23.948824  0.046257464   -23.902567    1398.8325    303.52789     6.606742    6.8413239    6.7153877 -0.070475946  -0.16969145  -0.15554264 
    1990    107.23541   -23.950077   0.05544506   -23.894632    1959.0048    316.22754    6.6976284    6.9354373    6.8077687 -0.071445456  -0.17202582  -0.15768238 
    2000    101.86167   -23.935866  0.052666615     -23.8832    2534.7625    329.12833    6.7874958    7.0284956    6.8991139 -0.072404097  -0.17433403  -0.15979813 
    2010    138.55441   -23.947011  0.071638255   -23.875372    2461.4955     342.1032    6.8755408    7.1196668    6.9886068 -0.073343297  -0.17659543  -0.16187097 
    2020    137.33585   -23.944294  0.071008209   -23.873286     1776.896    355.10882    6.9615878     7.208769    7.0760688 -0.074261184  -0.17880551  -0.16389678 
    2030    161.16652   -23.955339  0.083329631   -23.872009    1294.8727    368.08319    7.0453593    7.2955149    7.1612179 -0.075154798  -0.18095715  -0.16586901 
    2040    139.38354   -23.935019  0.072066944   -23.862952    490.10078    381.01765    7.1269358    7.3799879    7.2441359 -0.076024997  -0.18305241  -0.16778957 
    2050    128.28479   -23.920481  0.066328442   -23.854152   -169.12497    393.85349     7.206085    7.4619475    7.3245867 -0.076869304  -0.18508532  -0.16965298 
    2060    124.41736    -23.92273  0.064328824   -23.858401   -630.20805    406.54925    7.2826964     7.541279    7.4024579 -0.077686538  -0.18705305  -0.17145664 
    2070    131.82911   -23.940135  0.068160998   -23.871974   -1314.6586     419.0988    7.3568735    7.6180899    7.4778549 -0.078477806  -0.18895826    -0.173203 
    2080     149.3927   -23.965631  0.077242089   -23.888389   -1451.8644    431.43458    7.4283576    7.6921121    7.5505144 -0.079240346   -0.1907943  -0.17488595 
    2090    129.61175   -23.963968  0.067014534   -23.896953   -1253.3197    443.54906    7.4972451    7.7634455    7.6205348 -0.079975188  -0.19256365  -0.17650777 
    2100    123.02222   -23.968579  0.063607479   -23.904971   -953.00537    455.43468    7.5636226    7.8321799    7.6880038 -0.080683256  -0.19426853  -0.17807049 
    2110    68.381475   -23.948135  0.035355998   -23.912779   -338.96293    467.05748    7.6274247    7.8982474    7.7528552  -0.08136385  -0.19590726  -0.17957259 
    2120    54.138474   -23.948263  0.027991788   -23.920271    62.861062    478.44924    7.6889394    7.9619463    7.8153815 -0.082020045  -0.19748724  -0.18102083 
    2130    38.307451   -23.947602  0.019806506   -23.927796    226.09122    489.61685    7.7483032    8.0234178    7.8757214 -0.082653294  -0.19901197  -0.18241843 
    2140    56.249468    -23.96414  0.029083258   -23.935057    354.81799    500.54959    7.8055502    8.0826975    7.9339099 -0.083263965  -0.20048234   -0.1837662 
    2150    70.609012    -23.97737  0.036507725   -23.940862    301.25194    511.26424    7.8608521    8.1399629    7.9901212 -0.083853885  -0.20190274  -0.18506817 
    2160     80.28507   -23.987602  0.041510639   -23.946091    174.67502    521.75232    7.9142412    8.1952477    8.0443883 -0.084423401  -0.20327402  -0.18632511 
    2170    81.852244    -23.98955  0.042320932   -23.947229    163.02793    532.00203      7.96573    8.2485647    8.0967238 -0.084972647  -0.20459649  -0.18753731 
    2180    67.110193   -23.979961  0.034698693   -23.945262    77.454521    542.03547    8.0154957    8.3000974    8.1473079 -0.085503511   -0.2058747  -0.18870895 
    2190    70.583909   -23.975549  0.036494745   -23.939054   -15.529132     551.8443    8.0635572    8.3498654    8.1961597 -0.086016197  -0.20710914  -0.18984046 
    2200    47.794768   -23.955736  0.024711835   -23.931025    17.187045    561.40755    8.1098702    8.3978228    8.2432343  -0.08651023  -0.20829867  -0.19093081 
    2210    51.238016   -23.951905  0.026492133   -23.925413   -19.173219    570.73963    8.1545593    8.4440987    8.2886583 -0.086986941  -0.20944649  -0.19198293 
    2220    41.685384   -23.943584  0.021553035   -23.922031   -65.805994    579.83544    8.1976506      8.48872    8.3324583 -0.087446608  -0.21055328  -0.19299743 
    2230    73.198238   -23.961397   0.03784646    -23.92355    -29.96103    588.68531    8.2391464    8.5316891    8.3746364 -0.087889255  -0.21161908  -0.19397436 
    2240    98.459608   -23.976295  0.050907613   -23.925388    -52.17895    597.29514    8.2791194    8.5730814    8.4152667 -0.088315658  -0.21264577  -0.19491545 
    2250    118.24997   -23.984545  0.061140031   -23.923405    13.980948    605.65218    8.3175531    8.6128797    8.4543325 -0.088725641  -0.21363292  -0.19582029 
    2260    120.19928   -23.979331  0.062147905   -23.917183    219.73793    613.76071    8.3545074    8.6511462    8.4918945 -0.089119843  -0.21458208  -0.19669031 
    2270    80.372049   -23.950338  0.041555611   -23.908782    317.99076    621.65675    8.3901818    8.6880872    8.5281555 -0.089500391  -0.21549836  -0.19753019 
    2280    75.982942   -23.942508  0.039286264   -23.903221    357.45182    629.33277    8.4245737    8.7237003     8.563113 -0.089867259   -0.2163817  -0.19833988 
    2290    69.781015   -23.935987  0.036079616   -23.899907    346.37676    636.77577    8.4576556    8.7579568    8.5967389 -0.090220153   -0.2172314  -0.19911873 
    2300    106.87385   -23.956215  0.055258119   -23.900957     90.10282    644.01576    8.4895887    8.7910238    8.6291972 -0.090560792  -0.21805158  -0.19987053 
    2310    100.78482   -23.954221  0.052109841   -23.902111    -222.2259    651.04541    8.5203659    8.8228938    8.6604805 -0.090889101  -0.21884209  -0.20059512 
    2320    122.72237   -23.967597  0.063452443   -23.904144   -482.64131    657.84444    8.5499234    8.8535007     8.690524 -0.091204399  -0.21960126  -0.20129099 
    2330    106.51878   -23.958842  0.055074532   -23.903768   -629.70785    664.39517    8.5782094     8.882791    8.7192752 -0.091506133  -0.22032777  -0.20195693 
    2340    95.345136   -23.946126  0.049297304   -23.896829   -631.41304    670.68462    8.6051927    8.9107325    8.7467023 -0.091793972  -0.22102083   -0.2025922 
    2350    110.03073   -23.950784  0.056890353   -23.893893   -585.95623    676.73303    8.6309833    8.9374388    8.7729169 -0.092069088  -0.22168325  -0.20319938 
    2360    96.167703   -23.942951  0.049722605   -23.893228   -520.42569    682.56083    8.6556882    8.9630209    8.7980282 -0.092332622  -0.22231778  -0.20378101 
    2370    112.40958   -23.958462  0.058120315   -23.900341   -487.03112    688.17335     8.679348    8.9875207     8.822077 -0.092585007  -0.22292547  -0.20433803 
    2380     114.8633   -23.962775  0.059388989   -23.903386   -306.79576    693.53638    8.7018361    9.0108074     8.844935 -0.092824895  -0.22350307  -0.20486747 
    2390    132.35822   -23.969603   0.06843457   -23.901169    24.862179    698.65511     8.723192    9.0329215     8.866642 -0.093052703  -0.22405159  -0.20537025 
    2400    84.206801   -23.937644  0.043538333   -23.894106    331.70467    703.57644    8.7436262    9.0540812    8.8874122  -0.09327068  -0.22457643  -0.20585134 
    2410    83.863543   -23.934959  0.043360855   -23.891598    593.54768    708.30395     8.763166    9.0743148    8.9072734 -0.093479117  -0.22507831  -0.20631136 
    2420    69.888456   -23.933493  0.036135168   -23.897358    706.89906    712.84428    8.7818505    9.0936628    8.9262651  -0.09367843  -0.22555821  -0.20675125 
    2430    97.246282    -23.95903  0.050280274    -23.90875     613.9547    717.20339    8.7997148    9.1121613    8.9444232 -0.093868993  -0.22601705  -0.20717183 
    2440    125.57106   -23.983971  0.064925336   -23.919046    521.82599    721.37659    8.8167495    9.1298008     8.961738 -0.094050707  -0.22645457  -0.20757288 
    2450    125.37876   -23.988217  0.064825906   -23.923391    377.64272    725.39109    8.8330744    9.1467055    8.9783314  -0.09422485  -0.22687387  -0.20795722 
    2460    97.384648   -23.974493  0.050351815   -23.924141    193.29907    729.24335    8.8486831    9.1628684    8.9941968 -0.094391352  -0.22727478  -0.20832469 
    2470    54.085887   -23.951548  0.027964599   -23.923583    104.07773    732.89385    8.8634237    9.1781323    9.0091797 -0.094548594  -0.22765338  -0.20867173 
    2480    48.853605   -23.949779  0.025259296   -23.924519   -44.422979    736.37315    8.8774275    9.1926333    9.0234138 -0.094697976  -0.22801306  -0.20900142 
    2490    33.211399   -23.944989  0.017171641   -23.927818    -256.3531    739.68631    8.8907216    9.2063995    9.0369266 -0.094839788  -0.22835452  -0.20931441 
    2500    58.565166   -23.963939  0.030280568   -23.933659   -421.91138    742.82442    8.9032768    9.2194005    9.0496882 -0.094973718  -0.22867699  -0.20960999 
    2510    60.096567   -23.969998  0.031072364   -23.938926   -556.06262    745.78858    8.9151036    9.2316472    9.0617095 -0.095099877  -0.22898076  -0.20988843 
    2520    81.176262   -23.986295  0.041971422   -23.944324   -621.22568    748.57818    8.9262053    9.2431431    9.0729938 -0.095218303   -0.2292659   -0.2101498 
    2530    85.471333    -23.98999  0.044192148   -23.945798   -508.60535    751.18042    8.9365366    9.2538412     9.083495 -0.095328509  -0.22953126  -0.21039303 
    2540    90.822123   -23.990442  0.046958723   -23.943484   -328.69451    753.63038    8.9462415    9.2638907    9.0933595 -0.095432034  -0.22978052  -0.21062151 
    2550    76.102046   -23.974662  0.039347846   -23.935314   -97.697272    755.93136    8.9553371    9.2733092    9.1026046 -0.095529059  -0.23001414  -0.21083565 
    2560    44.439798   -23.945843  0.022977179   -23.922866    207.17587    758.07495     8.963794    9.2820664    9.1112006 -0.095619271  -0.23023135  -0.21103475 
    2570    50.113998   -23.937863   0.02591097   -23.911952    404.31191     760.0896    8.9717276    9.2902817    9.1192647 -0.095703902  -0.23043513  -0.21122153 
    2580    54.514908    -23.93169  0.028186419   -23.903503    464.14626    761.98569    8.9791816    9.2980004    9.1268413 -0.095783416  -0.23062658  -0.21139702 
    2590    121.73968   -23.962885  0.062944354   -23.899941    400.44133    763.75823    8.9861387    9.3052045    9.1339128 -0.095857629  -0.23080527  -0.21156081 
    2600    145.82099   -23.970461  0.075395368   -23.895066    171.66167    765.42143    8.9926569    9.3119541    9.1405382  -0.09592716  -0.23097268  -0.21171427 
    2610    164.14858   -23.967998  0.084871477   -23.883126    12.573803    766.93533    8.9985817    9.3180893    9.1465604 -0.095990362  -0.23112486  -0.21185376 
    2620    125.54356   -23.935691  0.064911117    -23.87078   -35.478517    768.28167    9.0038443    9.3235387    9.1519095 -0.096046499  -0.23126003  -0.21197766 
    2630    122.05575   -23.921879  0.063107774   -23.858772   -129.96405    769.47054    9.0084862    9.3283455    9.1566278 -0.096096016  -0.23137925  -0.21208694 
    2640    142.03339   -23.931948  0.073437025   -23.858511   -114.16768    770.45316    9.0123192    9.3323146    9.1605238 -0.096136903   -0.2314777  -0.21217718 
    2650    149.04304   -23.941458  0.077061297   -23.864396   -111.47353    771.26382     9.015479    9.3355865    9.1637355  -0.09617061  -0.23155886  -0.21225157 
    2660     159.2736   -23.956479  0.082350916   -23.874128   -69.147271    771.89356     9.017932    9.3381267    9.1662289 -0.096196777  -0.23162187  -0.21230932 
    2670     112.0577   -23.932554  0.057938381   -23.874615    218.87683      772.298    9.0195067    9.3397573    9.1678295 -0.096213575  -0.23166231   -0.2123464 
    2680     109.2026    -23.93033  0.056462176   -23.873868    368.43947    772.51855    9.0203652    9.3406463    9.1687022 -0.096222733  -0.23168436  -0.21236661 
    2690    95.069486   -23.932571  0.049154782   -23.883416    399.89517    772.53296    9.0204214    9.3407044    9.1687592 -0.096223331   -0.2316858  -0.21236793 
    2700    123.59312   -23.961238  0.063902658   -23.897335     360.6157    772.32382    9.0196073    9.3398614    9.1679317 -0.096214647  -0.23166489  -0.21234877 
    2710    119.29054   -23.970527   0.06167805   -23.908849    137.12984    771.89732    9.0179467    9.3381419    9.1662438 -0.096196933  -0.23162224  -0.21230967 
    2720    106.99299   -23.965624  0.055319715   -23.910305   -13.358757    771.16549    9.0150958    9.3351898    9.1633461 -0.096166522  -0.23154902  -0.21224255 
    2730    101.30604   -23.962803  0.052379333   -23.910424   -82.049658    770.08589    9.0108869    9.3308314     9.159068 -0.096121625  -0.23144091  -0.21214346 
    2740     91.00607   -23.959107  0.047053831   -23.912054    -223.2631    768.66218    9.0053305    9.3250777    9.1534202 -0.096062353   -0.2312982  -0.21201265 
    2750    80.099357   -23.953786  0.041414618   -23.912372   -318.41399    766.84946    8.9982459    9.3177416    9.1462191  -0.09598678  -0.23111624  -0.21184585 
    2760    56.277609   -23.942298  0.029097808     -23.9132   -414.96506    764.60433    8.9894558    9.3086394    9.1372845 -0.095893014  -0.23089047  -0.21163891 
    2770    77.616006   -23.953043  0.040130625   -23.912912   -563.73156    761.88272    8.9787771    9.2975816    9.1264302 -0.095779101  -0.23061619   -0.2113875 
    2780    83.621911   -23.958135  0.043235922   -23.914899   -576.62561    758.61608    8.9659263    9.2842745     9.113368 -0.095642018  -0.23028612  -0.21108495 
    2790    115.53925   -23.977991  0.059738482   -23.918252   -491.28997    754.79129    8.9508328     9.268645    9.0980263 -0.095481011  -0.22989845  -0.21072961 
    2800    109.64844   -23.976664  0.056692692   -23.919972   -379.23132    750.39727    8.9334299    9.2506242    9.0803372 -0.095295369  -0.22945146  -0.21031989 
    2810    94.329737   -23.965429  0.048772302   -23.916656   -127.80852    745.38566    8.9134978    9.2299844    9.0600773 -0.095082748  -0.22893952  -0.20985063 
    2820    77.502088      -23.949  0.040071724   -23.908928    198.21617    739.73174    8.8909036    9.2065879    9.0371116  -0.09484173  -0.22835919  -0.20931869 
    2830     75.61932   -23.943018  0.039098257    -23.90392     430.7595    733.45899    8.8657013    9.1804908    9.0114948  -0.09457289  -0.22771188  -0.20872535 
    2840    92.166586   -23.950976  0.047653865   -23.903323    602.74144    726.56465    8.8378353    9.1516354    8.9831706 -0.094275636  -0.22699616  -0.20806931 
    2850    90.704716   -23.954215  0.046898019   -23.907317    663.02237     719.0458    8.8072435    9.1199573    8.9520757 -0.093949304  -0.22621042  -0.20734908 
    2860    111.25827   -23.966117  0.057525039   -23.908592    607.13323    710.88929    8.7738151     9.085342    8.9180975 -0.093592714  -0.22535182  -0.20656207 
    2870    94.580512   -23.952222  0.048901963    -23.90332    532.83762    702.08578    8.7374468    9.0476824    8.8811312 -0.093204763  -0.22441772  -0.20570586 
    2880    110.77491   -23.956336  0.057275126   -23.899061    409.83143    692.65665    8.6981552    9.0069958    8.8411935 -0.092785629  -0.22340853  -0.20478081 
    2890    99.509311   -23.948372  0.051450352   -23.896921    175.37527    682.62016     8.655939    8.9632806    8.7982831 -0.092335297  -0.22232422  -0.20378692 
    2900     111.2936   -23.955474  0.057543305   -23.897931   -71.701525    671.95741    8.6106328    8.9163657    8.7522318 -0.091852003  -0.22116055  -0.20272027 
    2910    110.75651   -23.954419  0.057265609   -23.897153   -289.02407    660.67804    8.5621817    8.8661943     8.702984 -0.091335162  -0.21991611  -0.20157959 
    2920    111.32392    -23.95101  0.057558984   -23.893451   -522.86843    648.81826    8.5106391    8.8128215    8.6505937 -0.090785342  -0.21859225  -0.20036612 
    2930    127.79941   -23.956553   0.06607748   -23.890475    -647.6626    636.39811    8.4559832     8.756225     8.595039 -0.090202313  -0.21718844  -0.19907935 
    2940    104.11319   -23.940094  0.053830745   -23.886263   -518.96769    623.42058    8.3981094    8.6962964    8.5362135 -0.089584958  -0.21570198  -0.19771683 
    2950    105.06515   -23.936079  0.054322946   -23.881756   -422.54221    609.94695    8.3371671    8.6331902    8.4742691 -0.088934869   -0.2141367  -0.19628206 
    2960     79.19553   -23.917874  0.040947303   -23.876926   -348.04783    596.01001    8.2731774    8.5669284     8.409227 -0.088252273  -0.21249315  -0.19477555 
    2970    132.41771    -23.95036   0.06846533   -23.881895   -284.91416    581.65449    8.2062141    8.4975876    8.3411626 -0.087537958  -0.21077323  -0.19319904 
    2980    149.25665   -23.966535  0.077171743   -23.889363   -342.14302    566.93773    8.1364121    8.4253072    8.2702127  -0.08679336  -0.20898039  -0.19155569 
    2990    171.62876   -23.983691  0.088739036   -23.894952    -146.0602    551.85335    8.0636013    8.3499111    8.1962045 -0.086016667  -0.20711027   -0.1898415 
    3000    139.14902   -23.961468  0.071945691   -23.889522    265.63272     536.4593    7.9879146     8.271537    8.1192732 -0.085209296  -0.20516629  -0.18805961 
Loop time of 40.5542 on 1 procs for 3000 steps with 5 atoms

Performance: 12.783 ns/day, 1.878 hours/ns, 73.975 timesteps/s
295.8% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 39.49      | 39.49      | 39.49      |   0.0 | 97.38
Neigh   | 0.0022283  | 0.0022283  | 0.0022283  |   0.0 |  0.01
Comm    | 0.012365   | 0.012365   | 0.012365   |   0.0 |  0.03
Output  | 1.0045     | 1.0045     | 1.0045     |   0.0 |  2.48
Modify  | 0.035967   | 0.035967   | 0.035967   |   0.0 |  0.09
Other   |            | 0.008669   |            |       |  0.02

Nlocal:    5 ave 5 max 5 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    130 ave 130 max 130 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    0 ave 0 max 0 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 0
Ave neighs/atom = 0
Neighbor list builds = 156
Dangerous builds = 4
Total wall time: 0:00:42
