2019-06-24 13:55:33.615420: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX512F
2019-06-24 13:55:35.637649: E tensorflow/stream_executor/cuda/cuda_driver.cc:406] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-06-24 13:55:35.637731: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:158] retrieving CUDA diagnostic information for host: SR760-GPU-7
2019-06-24 13:55:35.637748: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:165] hostname: SR760-GPU-7
2019-06-24 13:55:35.637833: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:189] libcuda reported version is: 410.48.0
2019-06-24 13:55:35.637920: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:193] kernel reported version is: 410.48.0
2019-06-24 13:55:35.637933: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:300] kernel version seems to match DSO: 410.48.0
 of lammps module:
  use deepmd-kit at:  /sharedext4/local/deepmd-kit-0.12.4
  source:             v0.12.4-1-ge3cd911-dirty
  source branch:      master
  source commit:      e3cd911
  source commit at:   2019-02-07 10:22:13 +0800
  build float prec:   double
  build with tf inc:  /sharedext4/local/tensorflow/r1.8.gpu.cc/include
  build with tf lib:  /sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_cc.so;/sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_framework.so
  >>> Info of model(s):
  using   4 model(s): ../graph.002.pb ../graph.003.pb ../graph.000.pb ../graph.001.pb 
  rcut in model:      5
  ntypes in model:    2
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6
  ghost atom cutoff = 6
  binsize = 3, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair deepmd, perpetual
      attributes: , newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.949 | 3.949 | 3.949 Mbytes
    1620    154.40309   -23.991903  0.079832664    -23.91207   -57.805939    2185.5388     13.02942    12.891731    13.011345   0.12005403   0.30796103 0.0025617917 
    1630     154.8149    -23.97986  0.080045586   -23.899814    345.60706    2134.7246    12.927648    12.791035    12.909715    0.1191163   0.30555558 0.0025417818 
    1640    171.85805   -23.972771  0.088857584   -23.883913    734.77225    2089.7263    12.836167    12.700521    12.818361   0.11827339   0.30339335 0.0025237952 
    1650    157.14773   -23.948862  0.081251753    -23.86761    987.31625    2050.3455    12.755023    12.620234    12.737329   0.11752572   0.30147545  0.002507841 
    1660    174.75616   -23.952429  0.090356025   -23.862073    989.67617    2016.3037    12.684038        12.55    12.666443   0.11687166   0.29979767 0.0024938843 
    1670     192.9885   -23.968072  0.099782884   -23.868289    740.27459    1987.1147    12.622534    12.489145    12.605024   0.11630495   0.29834396 0.0024817915 
    1680    201.09542   -23.983978   0.10397449   -23.880004    303.92924    1962.1475    12.569445    12.436618    12.552009   0.11581579   0.29708917 0.0024713535 
    1690    175.84828   -23.984652  0.090920697   -23.893731    -183.3444    1940.5456    12.523148     12.39081    12.505776   0.11538921   0.29599489 0.0024622507 
    1700    114.68741   -23.966662  0.059298044   -23.907364   -580.32043     1921.436    12.481905    12.350003     12.46459   0.11500919   0.29502008 0.0024541416 
    1710    89.267976    -23.96865  0.046155166   -23.922495   -793.02636     1904.114    12.444283    12.312778     12.42702   0.11466254   0.29413085 0.0024467445 
    1720    49.162655   -23.959503  0.025419088   -23.934084   -826.70733      1888.16     12.40943    12.278293    12.392216    0.1143414   0.29330707 0.0024398918 
    1730    66.979701   -23.979525  0.034631223   -23.944894   -708.66311    1873.2736    12.376732    12.245941    12.359563   0.11404011   0.29253422 0.0024334628 
    1740    65.149247   -23.986252  0.033684804   -23.952568   -454.65785    1859.2607    12.345793    12.215329    12.328667   0.11375504   0.29180296 0.0024273798 
    1750    93.966578   -24.006662  0.048584534   -23.958078   -110.78809    1846.0167    12.316409    12.186255    12.299324    0.1134843   0.29110844 0.0024216025 
    1760    74.318645    -23.99709  0.038425755   -23.958664    252.29897    1833.5365    12.288591    12.158731    12.271544   0.11322798   0.29045094  0.002416133 
    1770    82.525777   -23.998956  0.042669176   -23.956286    572.85554    1821.7936      12.2623    12.132719     12.24529   0.11298574   0.28982954 0.0024109639 
    1780    53.113823   -23.978028  0.027462002   -23.950566    792.20427    1810.8012    12.237588    12.108267    12.220612   0.11275803   0.28924544  0.002406105 
    1790    67.702604   -23.982314  0.035004994   -23.947309    846.29792    1800.5558    12.214464    12.085388    12.197521   0.11254497    0.2886989 0.0024015585 
    1800    62.213624   -23.977234  0.032166968   -23.945067    712.21742    1791.0455    12.192921    12.064073    12.176007   0.11234647   0.28818971 0.0023973228 
    1810    96.695543   -23.993968   0.04999552   -23.943972    431.62998    1782.1438    12.172688    12.044053    12.155802   0.11216004   0.28771147 0.0023933446 
    1820    94.668303    -23.98854  0.048947354   -23.939592    37.539825    1773.7693    12.153591    12.025158    12.136732   0.11198408    0.2872601 0.0023895898 
    1830    102.04699   -23.983565  0.052762434   -23.930803   -387.02309    1765.7722    12.135298    12.007059    12.118464   0.11181553   0.28682774 0.0023859932 
    1840     80.97601   -23.960643  0.041867883   -23.918775   -731.12461    1758.0032    12.117475    11.989423    12.100665    0.1116513   0.28640647 0.0023824888 
    1850    90.582344   -23.955499  0.046834747   -23.908664   -934.89969    1750.3335    12.099827    11.971962    12.083042    0.1114887   0.28598935  0.002379019 
    1860    100.75848   -23.954503  0.052096225   -23.902407   -935.19253    1742.6964    12.082203    11.954525    12.065443   0.11132631    0.2855728 0.0023755539 
    1870    143.03601   -23.977051  0.073955422   -23.903096    -674.4968    1735.0828    12.064583     11.93709    12.047847   0.11116395   0.28515632 0.0023720894 
    1880     171.5546   -23.994318  0.088700692   -23.905617   -250.57992     1727.676    12.047391     11.92008    12.030679   0.11100554   0.28474998 0.0023687092 
    1890    173.75445   -23.996074  0.089838099   -23.906236    237.76742    1720.6684     12.03108    11.903942    12.014391   0.11085526   0.28436446 0.0023655023 
    1900    146.09169   -23.974433  0.075535334   -23.898898    709.19172    1714.2006    12.015987    11.889008    11.999318   0.11071618   0.28400772 0.0023625347 
    1910    108.27648   -23.950812  0.055983335   -23.894828    955.20267    1708.5064    12.002667    11.875829    11.986017   0.11059346    0.2836929 0.0023599158 
    1920      111.527   -23.962209  0.057663985   -23.904545    892.54288    1703.6353     11.99125    11.864532    11.974615   0.11048825   0.28342303 0.0023576709 
    1930    108.29431   -23.978834  0.055992554   -23.922842    595.48313    1699.4156    11.981341    11.854728    11.964721   0.11039696   0.28318884 0.0023557228 
    1940    116.40009   -24.002463   0.06018357   -23.942279    174.96952    1695.5292    11.972201    11.845685    11.955593   0.11031274    0.2829728 0.0023539256 
    1950    86.638914   -23.998997  0.044795834   -23.954201   -233.22515    1691.6564    11.963078    11.836659    11.946483   0.11022868   0.28275719 0.0023521321 
    1960    67.192975   -23.995745  0.034741495   -23.961003   -537.54388    1687.5439    11.953376    11.827059    11.936795   0.11013929   0.28252786 0.0023502244 
    1970    40.772948   -23.985461  0.021081268    -23.96438   -699.19209    1683.0723    11.942809    11.816604    11.926242   0.11004192    0.2822781 0.0023481468 
    1980    36.717327    -23.98575  0.018984348   -23.966766   -720.48735    1678.1893    11.931248    11.805165    11.914697    0.1099354   0.28200485 0.0023458737 
    1990    33.488049   -23.985843   0.01731468   -23.968528   -616.50388    1672.8972    11.918693    11.792743     11.90216   0.10981972   0.28170811 0.0023434052 
    2000    46.446246   -23.994459  0.024014594   -23.970444   -390.44871    1667.1952    11.905137    11.779329    11.888622    0.1096948   0.28138768 0.0023407398 
    2010    49.714426   -23.996086  0.025704375   -23.970381   -73.968806    1661.1383    11.890702    11.765047    11.874207    0.1095618   0.28104651 0.0023379017 
    2020    51.893114   -23.994234  0.026830846   -23.967403    266.50667     1654.804    11.875569    11.750074    11.859095   0.10942236   0.28068882 0.0023349263 
    2030    43.091081   -23.984232  0.022279838   -23.961952    565.56504    1648.3008    11.859992    11.734661     11.84354   0.10927883   0.28032065 0.0023318636 
    2040    43.078541    -23.97801  0.022273354   -23.955737     780.4754    1641.7028    11.844146    11.718983    11.827716   0.10913283   0.27994611  0.002328748 
    2050    48.638272   -23.976516   0.02514796   -23.951368    827.08192    1635.1281    11.828313    11.703318    11.811905   0.10898695    0.2795719 0.0023256351 
    2060    71.654277   -23.987058  0.037048169    -23.95001    672.91107    1628.6139    11.812585    11.687755    11.796199   0.10884202   0.27920014 0.0023225426 
    2070    91.572426   -23.995149   0.04734666   -23.947803    362.79686     1622.162    11.796966    11.672301    11.780601   0.10869811   0.27883097 0.0023194716 
    2080    111.67347   -24.000258  0.057739714   -23.942518   -52.290393     1615.727    11.781345    11.656846    11.765002   0.10855418   0.27846178 0.0023164004 
    2090    104.43459   -23.987038  0.053996924   -23.933041   -499.56913    1609.2392    11.765555    11.641223    11.749234   0.10840869   0.27808857 0.0023132959 
    2100    96.878159   -23.972727  0.050089939   -23.922637   -834.03221    1602.5366    11.749198    11.625038    11.732899   0.10825797   0.27770194 0.0023100797 
    2110    85.031359   -23.958763  0.043964663   -23.914799    -978.7661    1595.5659    11.732138    11.608158    11.715863   0.10810078   0.27729871 0.0023067254 
    2120    103.47056   -23.965522  0.053498481   -23.912023   -916.10093    1588.3202    11.714352     11.59056    11.698102    0.1079369   0.27687832 0.0023032284 
    2130    116.00089   -23.973465  0.059977166   -23.913487   -631.60629    1580.8231    11.695891    11.572295    11.679667    0.1077668     0.276442 0.0022995988 
    2140    148.08064   -23.992666  0.076563698   -23.916103   -163.43584    1573.1511     11.67694    11.553544    11.660742   0.10759218   0.27599407 0.0022958726 
    2150    142.14895   -23.989425  0.073496773   -23.915928    360.91747    1565.5079    11.657998    11.534802    11.641826   0.10741765   0.27554636 0.0022921484 
    2160      135.163   -23.983285  0.069884754     -23.9134    796.99096     1558.087    11.639549    11.516548    11.623402   0.10724765   0.27511029 0.0022885209 
    2170    102.31782   -23.963495  0.052902464   -23.910592    1061.5687    1550.9802    11.621825    11.499011    11.605703   0.10708434   0.27469137 0.0022850361 
    2180    106.16774   -23.968753  0.054893032    -23.91386    1076.7711    1544.2038    11.604874     11.48224    11.588776   0.10692816   0.27429074 0.0022817034 
    2190    104.27867   -23.974883  0.053916305   -23.920967    835.57579    1537.7349    11.588647    11.466184    11.572571   0.10677864   0.27390718 0.0022785128 
    2200     117.1655   -23.990764  0.060579319   -23.930185    411.33182    1531.4647    11.572874    11.450578     11.55682   0.10663331   0.27353438 0.0022754116 
    2210    106.74651   -23.991822  0.055192275    -23.93663   -86.681453    1525.1931    11.557055    11.434926    11.541023   0.10648755   0.27316048 0.0022723013 
    2220    88.121583   -23.985193  0.045562435   -23.939631    -539.3739    1518.6943    11.540617    11.418661    11.524608   0.10633609   0.27277196 0.0022690694 
    2230    63.193519   -23.976033  0.032673614    -23.94336   -831.75403    1511.7787    11.523073    11.401303    11.507088   0.10617444   0.27235729 0.0022656199 
    2240    43.664538   -23.972163  0.022576338   -23.949587   -930.57462     1504.359     11.50419     11.38262    11.488232   0.10600045   0.27191099 0.0022619073 
    2250    42.736895   -23.980458  0.022096709   -23.958362   -840.07316    1496.3743    11.483801    11.362446     11.46787   0.10581258   0.27142906 0.0022578984 
    2260    41.911871   -23.989118  0.021670138   -23.967448   -587.69447    1487.8135    11.461859    11.340736    11.445959   0.10561041   0.27091045 0.0022535843 
    2270    52.727557   -24.002245  0.027262287   -23.974982   -232.40912    1478.7143    11.438445    11.317569    11.422578   0.10539467   0.27035704 0.0022489807 
    2280    42.076882   -23.999954  0.021755456   -23.978199    132.88787    1469.1575     11.41375    11.293135    11.397917   0.10516713   0.26977335 0.0022441253 
    2290    43.806539   -24.001744  0.022649758   -23.979094    450.94413    1459.1666    11.387818    11.267477    11.372021   0.10492819   0.26916044 0.0022390267 
    2300    25.377034   -23.990542  0.013120956   -23.977421    692.76504    1448.7416    11.360633     11.24058    11.344874   0.10467771    0.2685179 0.0022336817 
    2310    31.732114     -23.9925  0.016406791   -23.976093    801.84683    1437.8958    11.332212    11.212459    11.316492   0.10441584   0.26784615 0.0022280937 
    2320    24.983878   -23.988467  0.012917679   -23.975549    733.97924     1426.645    11.302579    11.183139      11.2869   0.10414279   0.26714573 0.0022222673 
    2330    49.133968   -24.000774  0.025404255    -23.97537    511.26704    1414.9368    11.271574    11.152462    11.255939   0.10385711   0.26641292 0.0022161713 
    2340    47.899793   -23.997133  0.024766137   -23.972367    176.13223    1402.6929    11.238968      11.1202    11.223377   0.10355668   0.26564224 0.0022097604 
    2350    67.791775   -24.002062  0.035051099   -23.967011   -247.91176    1389.8438    11.204545    11.086141    11.189002    0.1032395   0.26482862 0.0022029923 
    2360    48.401427   -23.981634  0.025025502   -23.956609   -671.42509    1376.3083    11.168053    11.050035    11.152561   0.10290326   0.26396611 0.0021958174 
    2370     56.49815   -23.976766  0.029211836   -23.947554     -964.751    1361.9614    11.129112    11.011505    11.113673   0.10254445   0.26304569 0.0021881609 
    2380     48.51391   -23.966463   0.02508366    -23.94138   -1060.4822    1346.7171    11.087433    10.970267    11.072053   0.10216043    0.2620606 0.0021799663 
    2390    73.002836   -23.977669  0.037745429   -23.939923   -932.82179    1330.5494    11.042885     10.92619    11.027567   0.10174996   0.26100767 0.0021712074 
    2400     93.10441   -23.989176  0.048138758   -23.941037    -544.9754    1313.4839     10.99547    10.879276    10.980218   0.10131307   0.25988697 0.0021618849 
    2410    114.56869   -24.000624  0.059236664   -23.941388  0.066561278    1295.6381    10.945446     10.82978    10.930263   0.10085214   0.25870461 0.0021520493 
    2420    118.47506   -23.998803  0.061256414   -23.937547    551.86368    1277.1278    10.893071    10.777959    10.877961   0.10036956   0.25746669 0.0021417516 
    2430    97.889851   -23.981235  0.050613025   -23.930621    1073.0736     1258.002    10.838421    10.723886    10.823386  0.099866005   0.25617498 0.0021310064 
    2440    99.632055   -23.973884  0.051513815    -23.92237    1407.7541    1238.3925     10.78181    10.667873    10.766853  0.099344388   0.25483693 0.0021198758 
    2450    85.276182   -23.961963  0.044091246   -23.917872    1393.8669    1218.4082    10.723499    10.610178    10.708623  0.098807104    0.2534587 0.0021084109 
    2460    121.83075   -23.981602  0.062991441   -23.918611    1065.8765    1198.0241     10.66336    10.550675    10.648568  0.098252983   0.25203728 0.0020965867 
    2470    118.49566   -23.979934  0.061267063   -23.918667    510.49117     1177.174    10.601137     10.48911    10.586431  0.097679656   0.25056658 0.0020843527 
    2480    145.48656   -23.992389  0.075222458   -23.917167   -198.83863    1155.8064    10.536602    10.425257    10.521986  0.097085028   0.24904125 0.0020716641 
    2490    105.20801   -23.964766  0.054396809   -23.910369   -890.94293    1133.8416     10.46943    10.358794    10.454907  0.096466095   0.24745357 0.0020584569 
    2500    110.86552   -23.962505   0.05732197   -23.905183   -1389.3923    1111.1735     10.39919    10.289297    10.384764  0.095818901    0.2457934 0.0020446466 
    2510    86.126479   -23.947598  0.044530885   -23.903067   -1598.3089    1087.7809    10.325697     10.21658    10.311373  0.095141729   0.24405633 0.0020301967 
    2520    123.59963   -23.972188  0.063906025   -23.908282   -1426.5304    1063.6607    10.248806    10.140502    10.234589   0.09443325   0.24223894 0.0020150787 
    2530    122.81732   -23.980421  0.063501539   -23.916919   -925.37865    1038.9194    10.168718     10.06126    10.154612   0.09369531   0.24034599 0.0019993321 
    2540    152.06239   -24.005613  0.078622426   -23.926991   -201.41021    1013.6552    10.085613    9.9790337    10.071623  0.092929582   0.23838176 0.0019829925 
    2550    108.65438   -23.986382  0.056178725   -23.930204    585.62951    988.02577    9.9998846    9.8942109    9.9860129  0.092139671   0.23635549 0.0019661368 
    2560    96.312106   -23.980253  0.049797267   -23.930455    1207.2755    962.14711    9.9118044    9.8070615    9.8980549  0.091328094   0.23427364 0.0019488189 
    2570    49.147778   -23.958965  0.025411396   -23.933554    1467.4478    936.12289    9.8216213    9.7178314    9.8079969   0.09049714   0.23214209 0.0019310874 
    2580    66.764534    -23.97749  0.034519973    -23.94297    1373.0067    909.96391    9.7292707    9.6264567    9.7157743  0.089646214    0.2299593 0.0019129298 
    2590    56.953007   -23.983635  0.029447016   -23.954188    922.40563    883.69548     9.634735      9.53292    9.6213698  0.088775156   0.22772488 0.0018943426 
    2600    81.985082   -24.005738  0.042389614   -23.963348    228.75368    857.29449    9.5378153    9.4370245    9.5245845   0.08788213    0.2254341 0.0018752866 
    2610    63.040196   -23.998302  0.032594339   -23.965708   -489.44678    830.74358     9.438317    9.3385777    9.4252243  0.086965346   0.22308238 0.0018557237 
    2620      64.0205   -23.997968  0.033101196   -23.964867   -1129.8936    804.06906    9.3361972     9.237537    9.3232461  0.086024406   0.22066869 0.0018356453 
    2630    43.532204   -23.984649  0.022507916   -23.962141   -1591.1093    777.32277    9.2315089     9.133955    9.2187031  0.085059801    0.2181943 0.0018150619 
    2640    47.231666   -23.984852  0.024420688   -23.960432   -1739.4303    750.55461    9.1243022    9.0278812    9.1116451  0.084071991   0.21566038 0.0017939834 
    2650    50.186679   -23.985418  0.025948549    -23.95947   -1525.1788    723.84571    9.0147613    8.9194979    9.0022561  0.083062673   0.21307129 0.0017724459 
    2660    64.432144   -23.991325  0.033314033   -23.958011    -1000.663    697.30356    8.9032013    8.8091167    8.8908508   0.08203475   0.21043447 0.0017505114 
    2670    82.265902   -23.995602   0.04253481   -23.953067   -189.46919    671.03774    8.7899798    8.6970918    8.7777865   0.08099152   0.20775839 0.0017282502 
    2680    84.773415   -23.985093  0.043831296   -23.941262    881.91071    645.14707     8.675446    8.5837682    8.6634115  0.079936196   0.20505129 0.0017057311 
    2690    99.839991   -23.973186  0.051621327   -23.921564    1956.6503    619.76031    8.5601259    8.4696668    8.5482514  0.078873628   0.20232561 0.0016830573 
    2700    89.905158   -23.947229  0.046484615   -23.900745    2765.2595    595.02422    8.4446913    8.3554521    8.4329769  0.077810006   0.19959722  0.001660361 
    2710    139.46481   -23.960421  0.072108968   -23.888312    3027.9558    571.10591    8.3299894    8.2419623    8.3184341  0.076753134   0.19688614 0.0016378088 
    2720    147.03002   -23.964904  0.076020488   -23.888883    2306.3322    548.14098    8.2168051    8.1299741    8.2054069  0.075710246   0.19421094  0.001615555 
    2730    204.44721   -23.997314   0.10570751   -23.891606    809.10722    526.12627    8.1052962    8.0196436    8.0940526  0.074682795   0.19157533 0.0015936305 
    2740     171.9928   -23.979335  0.088927259   -23.890407   -789.68302      504.993    7.9952863    7.9107961    7.9841953  0.073669155   0.18897516 0.0015720008 
    2750    170.38539   -23.978914  0.088096161   -23.890818   -2306.0713     484.7103    7.8867786    7.8034351    7.8758381  0.072669357   0.18641049 0.0015506665 
    2760    108.08966   -23.947125  0.055886743   -23.891239   -3383.8855     465.2346    7.7797009     7.697489     7.768909  0.071682735   0.18387962 0.0015296133 
    2770    120.15301   -23.961354  0.062123983    -23.89923   -3558.9512    446.49412     7.673806    7.5927131    7.6631609  0.070707012   0.18137671 0.0015087927 
    2780    109.04881   -23.967191  0.056382662   -23.910809    -2837.618    428.48072    7.5691886    7.4892013    7.5586887   0.06974306   0.17890399 0.0014882232 
    2790    132.41584   -23.991979  0.068464362   -23.923515   -1473.1324    411.20546    7.4660665    7.3871689    7.4557097  0.068792885   0.17646662 0.0014679478 
    2800    117.60874   -23.992979  0.060808492   -23.932171    201.91717    394.68164    7.3646912    7.2868648    7.3544749  0.067858805   0.17407052 0.0014480158 
    2810     113.2345   -23.995616  0.058546834   -23.937069     1999.456    378.89069    7.2651325    7.1883583    7.2550544  0.066941465   0.17171738 0.0014284409 
    2820    77.769261   -23.977615  0.040209864   -23.937405    3460.2149    363.83291    7.1675856    7.0918422    7.1576428   0.06604266   0.16941177 0.0014092617 
    2830     68.88899   -23.974084  0.035618403   -23.938465    4139.8239     349.4992    7.0721961    6.9974607    7.0623856  0.065163734   0.16715716 0.0013905066 
    2840    58.993742   -23.972306  0.030502159   -23.941804    3881.0444    335.86509    6.9790105    6.9052599    6.9693293  0.064305115   0.16495465 0.0013721848 
    2850    72.880406   -23.984427  0.037682128   -23.946745    2796.4573    322.88272    6.8879053    6.8151174    6.8783504  0.063465665    0.1628013  0.001354272 
    2860    75.472459   -23.988708  0.039022324   -23.949686    998.95749    310.51339    6.7988012    6.7269549    6.7893699  0.062644653   0.16069525 0.0013367528 
    2870    79.713797   -23.989988  0.041215268   -23.948773   -1104.0213    298.73182    6.7117029    6.6407771    6.7023925  0.061842124   0.15863661 0.0013196279 
    2880    69.203406   -23.979456  0.035780969   -23.943675   -3020.3896     287.6311    6.6275169    6.5574807    6.6183233  0.061066428   0.15664681 0.0013030755 
    2890    65.007986   -23.969865  0.033611767   -23.936253    -4353.536     277.6176    6.5496973    6.4804834    6.5406116  0.060349392   0.15480748  0.001287775 
    2900    75.961877   -23.968498  0.039275373   -23.929222   -5266.9895    269.40746    6.4844842    6.4159594     6.475489  0.059748513   0.15326611  0.001274953 
    2910     94.30536   -23.972988  0.048759698   -23.924229   -5092.9856    262.29829    6.4269371    6.3590205    6.4180217  0.059218271   0.15190594 0.0012636384 
    2920    127.48202   -23.985596  0.065913376   -23.919683   -3644.0988    255.49715    6.3709019    6.3035774    6.3620642  0.058701958    0.1505815 0.0012526209 
    2930    145.58288   -23.986849  0.075272255   -23.911577   -168.60565    249.12526    6.3174937    6.2507337    6.3087302  0.058209851   0.14931915   0.00124212 
    2940    134.70673   -23.963932  0.069648844   -23.894283    4033.4243    246.70388    6.2969594    6.2304163    6.2882243  0.058020646   0.14883381 0.0012380827 
    2950    97.909044   -23.932369  0.050622949   -23.881746    5911.1572    253.43769    6.3537379    6.2865948    6.3449241  0.058543808   0.15017581 0.0012492462 
    2960    134.37244   -23.938732  0.069476002   -23.869256    6910.5923    269.43065    6.4846702    6.4161435    6.4756748  0.059750228   0.15327051 0.0012749896 
    2970    128.60939   -23.915638  0.066496274   -23.849142    6410.4051    291.39142    6.6562734    6.5859332    6.6470399  0.061331392   0.15732649 0.0013087295 
    2980    246.24196   -23.982684   0.12731709   -23.855367    4026.2005    315.43612    6.8345413    6.7623173    6.8250605  0.062973965      0.16154 0.0013437798 
    2990    237.51739    -23.97756   0.12280613   -23.854754    926.06645    340.95184     7.014067    6.9399459    7.0043372  0.064628128   0.16578323 0.0013790775 
    3000    236.50704   -23.974879   0.12228374   -23.852595   -1787.6696    367.69433    7.1928534     7.116843    7.1828756   0.06627548     0.170009 0.0014142297 
Loop time of 36.8015 on 1 procs for 3000 steps with 5 atoms

Performance: 14.086 ns/day, 1.704 hours/ns, 81.518 timesteps/s
285.2% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 36.168     | 36.168     | 36.168     |   0.0 | 98.28
Neigh   | 0.0020554  | 0.0020554  | 0.0020554  |   0.0 |  0.01
Comm    | 0.0088863  | 0.0088863  | 0.0088863  |   0.0 |  0.02
Output  | 0.58112    | 0.58112    | 0.58112    |   0.0 |  1.58
Modify  | 0.033656   | 0.033656   | 0.033656   |   0.0 |  0.09
Other   |            | 0.007554   |            |       |  0.02

Nlocal:    5 ave 5 max 5 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    130 ave 130 max 130 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    0 ave 0 max 0 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 0
Ave neighs/atom = 0
Neighbor list builds = 215
Dangerous builds = 59
Total wall time: 0:00:40
