2019-06-24 13:10:38.494671: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX512F
2019-06-24 13:10:39.205798: E tensorflow/stream_executor/cuda/cuda_driver.cc:406] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-06-24 13:10:39.205915: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:158] retrieving CUDA diagnostic information for host: SR760-GPU-7
2019-06-24 13:10:39.205941: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:165] hostname: SR760-GPU-7
2019-06-24 13:10:39.206050: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:189] libcuda reported version is: 410.48.0
2019-06-24 13:10:39.206163: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:193] kernel reported version is: 410.48.0
2019-06-24 13:10:39.206183: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:300] kernel version seems to match DSO: 410.48.0
> Info of lammps module:
  use deepmd-kit at:  /sharedext4/local/deepmd-kit-0.12.4
  source:             v0.12.4-1-ge3cd911-dirty
  source branch:      master
  source commit:      e3cd911
  source commit at:   2019-02-07 10:22:13 +0800
  build float prec:   double
  build with tf inc:  /sharedext4/local/tensorflow/r1.8.gpu.cc/include
  build with tf lib:  /sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_cc.so;/sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_framework.so
  >>> Info of model(s):
  using   4 model(s): ../graph.002.pb ../graph.003.pb ../graph.000.pb ../graph.001.pb 
  rcut in model:      5
  ntypes in model:    2
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6
  ghost atom cutoff = 6
  binsize = 3, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair deepmd, perpetual
      attributes: , newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.949 | 3.949 | 3.949 Mbytes
    1560    78.312529   -23.960771  0.040490755    -23.92028   -326.44787    3227.5691    15.170871    14.539204    14.632699   0.30655434   -0.3338348  -0.04757889 
    1570     89.11701   -23.947593  0.046077111   -23.901516   -367.51921    3351.1208    15.362033    14.722406    14.817079   0.31041711  -0.33804132 -0.048178412 
    1580    116.56231   -23.950014  0.060267443   -23.889747   -328.06464    3484.6628    15.563439    14.915427    15.011341   0.31448689  -0.34247327 -0.048810064 
    1590    140.34624   -23.955589    0.0725647   -23.883024   -215.35636    3628.8046    15.775138    15.118312    15.215531   0.31876465  -0.34713171 -0.049473995 
    1600    167.14062   -23.965647  0.086418483   -23.879228   -50.193409    3784.2638    15.997267    15.331191    15.429779   0.32325314  -0.35201964 -0.050170634 
    1610     160.3779    -23.95244  0.082921881   -23.869518    134.94105    3951.8366    16.229992    15.554227    15.654249   0.32795577  -0.35714076 -0.050900507 
    1620    142.51518   -23.937263  0.073686133   -23.863577    301.84536    4132.3176    16.473399    15.787499    15.889021   0.33287424  -0.36249692  -0.05166388 
    1630    109.88236   -23.913723  0.056813638    -23.85691    406.06556    4326.7651    16.727836    16.031342    16.134432   0.33801559   -0.3680958 -0.052461845 
    1640    96.036822   -23.907051  0.049654934   -23.857396    411.87321    4535.9608    16.993197    16.285654     16.39038   0.34337767  -0.37393506 -0.053294069 
    1650     126.6885   -23.936038  0.065503097   -23.870535    323.35532    4760.3068    17.268859    16.549838    16.656263   0.34894791    -0.380001   -0.0541586 
    1660    149.20604   -23.968208  0.077145575   -23.891063    184.65324    4999.7058    17.553624    16.822747    16.930927   0.35470211  -0.38626727 -0.055051683 
    1670    167.37969   -23.993429  0.086542094   -23.906886    44.119829    5253.8038    17.846098    17.103043    17.213025   0.36061205  -0.39270314 -0.055968938 
    1680     140.4894   -23.985161   0.07263872   -23.912522   -79.080396    5522.2941    18.145064    17.389561    17.501385   0.36665319  -0.39928188 -0.056906555 
    1690    104.76833   -23.967602  0.054169477   -23.913432   -161.98633    5804.4902    18.449022    17.680863    17.794561    0.3727952  -0.40597048 -0.057859829 
    1700     60.81704   -23.945326  0.031444878   -23.913881   -205.08799    6099.7943    18.756727    17.975756     18.09135   0.37901292  -0.41274151 -0.058824853 
    1710    37.287072   -23.937029  0.019278929    -23.91775   -219.28566    6407.6687     19.06713    18.273235    18.390743   0.38528518  -0.41957194 -0.059798341 
    1720    38.122714   -23.944505   0.01971099   -23.924794   -200.03082    6727.3778    19.379114    18.572229    18.691659   0.39158937  -0.42643715 -0.060776785 
    1730     51.84486   -23.960412  0.026805896   -23.933606   -155.51219    7058.2763    19.691775    18.871872    18.993229   0.39790724  -0.43331725 -0.061757353 
    1740    80.201621   -23.984314  0.041467493   -23.942847   -98.261194    7399.7097    20.004309    19.171393    19.294675   0.40422253  -0.44019454  -0.06273752 
    1750    89.192409   -23.994123  0.046116095   -23.948007   -27.051451    7750.8082    20.315818    19.469932    19.595134   0.41051713   -0.4470493 -0.063714476 
    1760    88.099092   -23.992477  0.045550806   -23.946926    43.390401    8111.0459    20.625807    19.767013    19.894126     0.416781  -0.45387059 -0.064686662 
    1770    69.582319   -23.975813  0.035976882   -23.939836    97.770647    8479.9004     20.93384    20.062221    20.191233   0.42300536  -0.46064887 -0.065652717 
    1780    57.960538   -23.959874   0.02996795   -23.929906    135.77911    8856.5526    21.239301    20.354964    20.485858   0.42917774  -0.46737053 -0.066610704 
    1790    53.956894   -23.949108  0.027897904    -23.92121    148.68579    9240.2723    21.541713    20.644785    20.777542   0.43528852  -0.47402511 -0.067559129 
    1800    71.877916   -23.951825  0.037163799   -23.914661    130.74439    9630.4072    21.840716    20.931338    21.065938   0.44133039  -0.48060466 -0.068496861 
    1810    98.317707   -23.957143  0.050834244   -23.906309    91.754281    10025.867    22.135668    21.214009    21.350427   0.44729043  -0.48709508 -0.069421891 
    1820    127.21903   -23.959114  0.065777403   -23.893337    33.677795    10425.638    22.426054    21.492304    21.630512   0.45315819  -0.49348502 -0.070332599 
    1830     146.2681   -23.955383  0.075626542   -23.879756   -34.678797    10828.151    22.711026     21.76541    21.905374   0.45891655  -0.49975581 -0.071226327 
    1840    142.47429   -23.940035  0.073664992    -23.86637    -88.21624    11230.722     22.98906    22.031868    22.173545   0.46453472  -0.50587395 -0.072098297 
    1850    151.83949   -23.934166  0.078507177   -23.855658   -123.86474    11631.066    23.259042    22.290609    22.433951   0.46999019  -0.51181491 -0.072945017 
    1860     139.1321   -23.925076  0.071936941   -23.853139   -128.86833    12026.961    23.519998      22.5407     22.68565   0.47526328  -0.51755725 -0.073763427 
    1870     151.8455   -23.937891  0.078510285   -23.859381   -97.734001    12416.351    23.771138    22.781383    22.927881     0.480338  -0.52308358 -0.074551053 
    1880    154.71796   -23.949191  0.079995464   -23.869195   -50.429679    12798.519    24.012565    23.012758    23.160743   0.48521647  -0.52839618 -0.075308216 
    1890    162.33833   -23.959765  0.083935506    -23.87583    6.4079995    13172.431    24.244168    23.234718     23.38413   0.48989642   -0.5334926  -0.07603457 
    1900    147.58424   -23.956476  0.076307041   -23.880169    64.439809    13537.691    24.466218    23.447522    23.598303   0.49438333   -0.5383788 -0.076730963 
    1910     107.9429   -23.938314  0.055810858   -23.882503    103.93206    13894.892    24.679539    23.651961    23.804056   0.49869385  -0.54307292 -0.077399979 
    1920    80.271646   -23.923331  0.041503698   -23.881827    122.94269    14243.254    24.884088    23.847993    24.001349   0.50282712  -0.54757402 -0.078041486 
    1930    74.122243    -23.92503  0.038324207   -23.886706    115.25159    14582.226    25.079946    24.035696    24.190259   0.50678478  -0.55188387 -0.078655735 
    1940    109.82546   -23.957621  0.056784218   -23.900837    80.655562    14910.664    25.266843    24.214812    24.370527   0.51056137  -0.55599654 -0.079241883 
    1950    134.54997   -23.984157  0.069567793   -23.914589    35.912514    15226.385    25.443934    24.384529    24.541335    0.5141398  -0.55989342 -0.079797274 
    1960    143.76759    -23.99492  0.074333676   -23.920587    -11.88504    15527.719    25.610686    24.544338    24.702172   0.51750933   -0.5635628 -0.080320242 
    1970    122.01318   -23.980747  0.063085766   -23.917661   -54.595605    15812.555    25.766336    24.693508    24.852301   0.52065452  -0.56698788 -0.080808393 
    1980    85.041975   -23.955432  0.043970152   -23.911462   -81.935991    16078.411    25.909937    24.831129    24.990807   0.52355622  -0.57014781 -0.081258754 
    1990    52.472512     -23.9337  0.027130418    -23.90657   -94.976419    16323.883    26.041129    24.956859    25.117346   0.52620719  -0.57303469 -0.081670199 
    2000    43.433268   -23.928597  0.022456762    -23.90614   -94.418261    16547.754    26.159634     25.07043    25.231647    0.5286018   -0.5756424 -0.082041855 
    2010    56.140456   -23.938826  0.029026894   -23.909799   -78.568624    16748.891    26.265198    25.171598    25.333465   0.53073489  -0.57796531 -0.082372922 
    2020    90.901869   -23.964139  0.046999955   -23.917139   -51.668726    16926.632    26.357781    25.260326    25.422764    0.5326057   -0.5800026 -0.082663281 
    2030    128.64068   -23.991152  0.066512454   -23.924639   -15.770305    17080.661    26.437489    25.336716    25.499645   0.53421635  -0.58175659 -0.082913263 
    2040    129.58424   -23.993068  0.067000311   -23.926068    25.273327     17211.14    26.504637    25.401068    25.564411   0.53557319  -0.58323418 -0.083123852 
    2050    114.79507   -23.977878  0.059353707   -23.918524    62.652434     17318.78    26.559777    25.453912    25.617595   0.53668739  -0.58444752 -0.083296781 
    2060    76.173389   -23.942421  0.039384733   -23.903037     90.63808    17403.836    26.603186    25.495513    25.659464   0.53756454  -0.58540274 -0.083432921 
    2070    62.824048   -23.922375  0.032482582   -23.889893    101.64518    17466.505    26.635079    25.526078    25.690225     0.538209  -0.58610455 -0.083532944 
    2080    85.155286   -23.929873  0.044028739   -23.885845    90.852345     17506.94    26.655617    25.545761    25.710035   0.53862401  -0.58655649 -0.083597355 
    2090    140.37488   -23.956919  0.072579508   -23.884339    58.039384    17525.027    26.664793    25.554556    25.718886   0.53880943  -0.58675841 -0.083626134 
    2100    204.79459   -23.979991   0.10588711   -23.874103    3.0268025    17520.448     26.66247    25.552329    25.716645   0.53876249   -0.5867073 -0.083618849 
    2110    217.69675   -23.956111   0.11255806   -23.843553   -59.191545    17491.302    26.647678    25.538152    25.702377   0.53846358  -0.58638178 -0.083572456 
    2120    194.26356   -23.908944   0.10044214   -23.808502   -109.13176    17434.686    26.618895    25.510569    25.674616   0.53788198  -0.58574843 -0.083482189 
    2130    140.28732   -23.860149  0.072534237   -23.787615   -137.38539    17348.978    26.575205    25.468697    25.632475   0.53699914  -0.58478702 -0.083345167 
    2140      152.874   -23.871412  0.079042061    -23.79237   -131.02721    17232.319    26.515504    25.411483    25.574893   0.53579278  -0.58347331 -0.083157934 
    2150    205.97156   -23.924871   0.10649565   -23.818375   -96.658788    17085.325    26.439896    25.339022    25.501966   0.53426498  -0.58180954  -0.08292081 
    2160    245.93588   -23.979823   0.12715883   -23.852664   -38.803703     16910.04    26.349165    25.252069    25.414454   0.53243161  -0.57981302 -0.082636262 
    2170    221.60018   -23.992933   0.11457629   -23.878357    27.914254    16709.343    26.244509     25.15177     25.31351   0.53031684  -0.57751005 -0.082308037 
    2180    153.25709   -23.963776  0.079240135   -23.884536    83.577429    16486.072    26.127091    25.039241    25.200258   0.52794419  -0.57492627 -0.081939791 
    2190    80.792159   -23.923735  0.041772825   -23.881962    120.70707    16240.859    25.996905    24.914476     25.07469   0.52531357  -0.57206154 -0.081531503 
    2200    49.537989   -23.910203  0.025613151    -23.88459    132.52046    15974.293    25.853888    24.777414    24.936747   0.52242366  -0.56891446 -0.081082973 
    2210    64.278187   -23.931499  0.033234431   -23.898264    116.91762    15687.032    25.697976    24.627993    24.786365   0.51927317  -0.56548361 -0.080594001 
    2220     94.80666   -23.964387   0.04901889   -23.915368    80.149414    15378.939    25.528626    24.465695    24.623023   0.51585117  -0.56175708 -0.080062887 
    2230    129.01071   -23.993436  0.066703771   -23.926732    26.989032     15050.16    25.345393    24.290091     24.44629    0.5121486  -0.55772502 -0.079488229 
    2240    124.02656   -23.992042  0.064126763   -23.927915   -30.934085    14700.396     25.14751    24.100448    24.255427   0.50815004  -0.55337063 -0.078867631 
    2250     102.4945   -23.975401  0.052993816   -23.922407     -81.5297    14329.559    24.934247    23.896064    24.049729   0.50384068  -0.54867777 -0.078198795 
    2260    68.270786   -23.951032  0.035298767   -23.915734   -120.43084    13938.545    24.705357    23.676704    23.828959   0.49921555  -0.54364104 -0.077480949 
    2270    52.307242   -23.938031  0.027044967   -23.910986   -139.64681    13528.366      24.4606    23.442138    23.592884   0.49426979  -0.53825516 -0.076713342 
    2280    53.168491   -23.937146  0.027490268   -23.909656   -134.40195    13100.665     24.20006    23.192446    23.341586   0.48900512  -0.53252198 -0.075896236 
    2290    77.571384   -23.951686  0.040107554   -23.911579    -107.7602    12657.855     23.92427    22.928139     23.07558    0.4834323  -0.52645323 -0.075031304 
    2300    114.26355    -23.97462  0.059078891   -23.915541   -58.397405    12202.473    23.633857    22.649818    22.795469     0.477564  -0.52006271 -0.074120512 
    2310    129.80638   -23.984108  0.067115167   -23.916993    10.659984    11737.573    23.329822    22.358442    22.502219   0.47142042  -0.51337241 -0.073166995 
    2320    136.03267   -23.984411  0.070334409   -23.914077    85.399304    11266.604    23.013517    22.055307    22.197135   0.46502893  -0.50641214 -0.072175001 
    2330    106.79771   -23.958475  0.055218748   -23.903256    158.99016    10792.558    22.686114    21.741536    21.881347   0.45841317  -0.49920764   -0.0711482 
    2340     79.09353   -23.929651  0.040894564   -23.888756     215.0873    10318.698    22.349113    21.418566      21.5563   0.45160346  -0.49179192 -0.070091296 
    2350    71.005185   -23.915707  0.036712562   -23.878994    232.09821    9848.0777    22.004043    21.087864    21.223471    0.4446307  -0.48419866 -0.069009086 
    2360    106.27569   -23.933174  0.054948844   -23.878225    204.07565    9383.1043     21.65214    20.750614    20.884052   0.43751989  -0.47645505  -0.06790545 
    2370    157.32179    -23.96367   0.08134175   -23.882328    124.54085    8925.8721     21.29457    20.407931    20.539166   0.43029455  -0.46858672 -0.066784038 
    2380     201.6266   -23.983569   0.10424914    -23.87932   -4.5575033    8478.2738    20.932502    20.060938    20.189942   0.42297831  -0.46061941 -0.065648519 
    2390     197.1694   -23.966006   0.10194458   -23.864062   -151.51661    8041.4485    20.566643    19.710313    19.837062    0.4155855   -0.4525687 -0.064501114 
    2400    156.63229   -23.924476  0.080985252   -23.843491    -292.5713    7616.7232    20.197985    19.357005    19.481481    0.4081361  -0.44445638 -0.063344928 
    2410    119.55906    -23.89011  0.061816885   -23.828293   -399.29476    7205.5195    19.827765    19.002199    19.124394   0.40065514  -0.43630969 -0.062183842 
    2420    107.82147   -23.884237  0.055748074   -23.828489   -427.12739    6808.8569    19.457038    18.646908    18.766818   0.39316395  -0.42815185 -0.061021169 
    2430    142.19752   -23.919287  0.073521888   -23.845766   -374.44866    6428.6939    19.087962      18.2932    18.410836   0.38570613  -0.42003035 -0.059863674 
    2440    160.18099   -23.955343   0.08282007   -23.872523   -248.97839    6067.0216    18.723075    17.943505    18.058892   0.37833292    -0.412001 -0.058719313 
    2450    170.22698   -23.985606  0.088014254   -23.897592   -73.178094    5725.4649    18.364914    17.600257    17.713437   0.37109566  -0.40411969 -0.057596051 
    2460    139.19726   -23.983559  0.071970631   -23.911588    111.77543    5405.0933    18.015779    17.265659    17.376687   0.36404077  -0.39643698 -0.056501093 
    2470    99.985699   -23.967335  0.051696664   -23.915638    278.53213     5106.116    17.677284    16.941258      17.0502   0.35720087   -0.3889884 -0.055439505 
    2480     61.92239   -23.947115  0.032016388   -23.915098    409.69002    4828.2468    17.350626      16.6282    16.735129   0.35060016  -0.38180028 -0.054415038 
    2490    39.806985   -23.938063  0.020581827   -23.917482    479.09036     4571.035    17.036884    16.327522    16.432517   0.34426045   -0.3748964 -0.053431082 
    2500    47.817023   -23.950234  0.024723341   -23.925511    470.18817    4333.7257    16.736801    16.039934     16.14308   0.33819675  -0.36829308 -0.052489962 
    2510    68.966242     -23.9718  0.035658346   -23.936142    383.74538    4115.3749    16.450854    15.765893    15.867276   0.33241868  -0.36200082 -0.051593175 
    2520    99.162849   -23.995152  0.051271217   -23.943881    222.57357     3914.956    16.179346    15.505689    15.605399   0.32693237  -0.35602628 -0.050741669 
    2530    105.26665   -23.998566  0.054427132   -23.944139    4.0891686    3731.3298    15.922327    15.259371    15.357498   0.32173885  -0.35037058 -0.049935607 
    2540    95.000181   -23.985838  0.049118949    -23.93672   -231.50341    3563.2395    15.679552    15.026705    15.123335   0.31683316  -0.34502833 -0.049174217 
    2550    66.807819   -23.959569  0.034542353   -23.925027   -450.38399    3409.4983    15.450723    14.807404    14.902624   0.31220926  -0.33999295 -0.048456564 
    2560    45.446113   -23.936041  0.023497485   -23.912543   -623.50198    3269.0036    15.235514    14.601156    14.695049   0.30786058  -0.33525728 -0.047781625 
    2570    40.321986   -23.923622  0.020848103   -23.902774   -704.79502    3140.6498    15.033444    14.407499    14.500147    0.3037774  -0.33081073 -0.047147893 
    2580    66.989325   -23.932468  0.034636199   -23.897832   -670.45651    3023.4626    14.844088    14.226027    14.317508   0.29995112  -0.32664395 -0.046554034 
    2590    113.66172   -23.955674   0.05876772   -23.896906   -514.87971     2916.596    14.667094    14.056403    14.146793   0.29637465  -0.32274921 -0.045998946 
    2600    162.40028   -23.981843  0.083967533   -23.897875   -220.03908     2819.232    14.502034    13.898215    13.987589   0.29303932  -0.31911706 -0.045481285 
    2610    186.38902   -23.989607  0.096370688   -23.893237    169.48028    2730.7977    14.348786    13.751348    13.839777   0.28994267  -0.31574484 -0.045000668 
    2620    158.73398   -23.958827  0.082071907   -23.876756    570.11971    2650.8149    14.207308     13.61576    13.703317   0.28708385  -0.31263161 -0.044556964 
    2630    128.44338   -23.921746  0.066410438   -23.855335    910.06387    2578.7559    14.077387     13.49125    13.578006   0.28445858  -0.30977272 -0.044149507 
    2640    109.90421   -23.902081  0.056824936   -23.845256    1061.5953    2514.2265    13.958973    13.377765    13.463792   0.28206579    -0.307167 -0.043778135 
    2650     152.6357   -23.932712  0.078918849   -23.853794    970.54058    2456.5713    13.851446    13.274715    13.360079   0.27989303  -0.30480088 -0.043440909 
    2660    181.78421   -23.954848  0.093989816   -23.860858    709.57883    2404.9385    13.753714    13.181052    13.265814   0.27791817  -0.30265028 -0.043134402 
    2670    186.41275   -23.963437  0.096382954   -23.867054    308.26813     2358.523    13.664656    13.095703    13.179915    0.2761186  -0.30069056 -0.042855098 
    2680    150.24643   -23.954467  0.077683503   -23.876784    -114.5714    2316.3692    13.582756    13.017213    13.100921   0.27446368  -0.29888837 -0.042598246 
    2690    101.31692   -23.942784  0.052384962   -23.890399   -446.49407    2277.5719    13.506496    12.944128    13.027366    0.2729227  -0.29721025 -0.042359077 
    2700    81.860288   -23.949311  0.042325091   -23.906986    -665.1658    2241.5324    13.434876     12.87549    12.958287   0.27147549  -0.29563426 -0.042134462 
    2710    70.336075   -23.957048  0.036366605   -23.920682   -729.80745    2207.8686     13.36728    12.810709    12.893089    0.2701096  -0.29414682  -0.04192247 
    2720     72.78739   -23.970008  0.037634035   -23.932374   -671.41277    2176.3109    13.303287     12.74938    12.831366   0.26881651  -0.29273865 -0.041721774 
    2730    66.889008    -23.97463  0.034584332   -23.940045   -525.27928    2146.5991    13.242469    12.691095    12.772706   0.26758757  -0.29140035 -0.041531036 
    2740     62.41768   -23.974595  0.032272474   -23.942322   -304.47297    2118.4699    13.184371    12.635416    12.716669    0.2664136  -0.29012191  -0.04134883 
    2750    51.549091   -23.967103  0.026652972    -23.94045    -61.56884    2091.7378     13.12868    12.582043    12.662953   0.26528826  -0.28889643 -0.041174172 
    2760    53.819212   -23.967468  0.027826717   -23.939641    149.67513    2066.2601    13.075159    12.530751    12.611331   0.26420678   -0.2877187 -0.041006319 
    2770    62.592463    -23.97381  0.032362843   -23.941447    312.19692    2041.8706     13.02351    12.481253    12.561514   0.26316312  -0.28658217 -0.040844338 
    2780     80.60236   -23.987927  0.041674691   -23.946252    397.91207    2018.4116    12.973442    12.433269    12.513222   0.26215141  -0.28548042 -0.040687315 
    2790    90.413136   -23.991265   0.04674726   -23.944518     420.0277    1995.7069    12.924614    12.386474    12.466126   0.26116474  -0.28440595 -0.040534178 
    2800    80.374016   -23.974936  0.041556628   -23.933379    411.55752      1973.55    12.876605    12.340464     12.41982   0.26019463  -0.28334951 -0.040383612 
    2810    60.517128   -23.949732  0.031289811   -23.918442    358.80582    1951.8088    12.829146    12.294981    12.374044   0.25923564  -0.28230518 -0.040234772 
    2820    41.462312   -23.928503  0.021437698   -23.907066    256.83269    1930.3351    12.781924    12.249725    12.328497   0.25828143  -0.28126606 -0.040086674 
    2830    70.511956   -23.938879  0.036457543   -23.902421    95.843489    1908.9793    12.734612    12.204383    12.282864   0.25732542  -0.28022497 -0.039938295 
    2840    123.94957   -23.967205  0.064086957   -23.903118   -121.73714    1887.6246    12.686949    12.158705    12.236892   0.25636231  -0.27917614 -0.039788814 
    2850    179.37651   -23.996107  0.092744937   -23.903362   -286.86213    1866.1275    12.638603    12.112372    12.190261   0.25538539   -0.2781123 -0.039637193 
    2860    157.53538   -23.971276  0.081452184   -23.889824   -331.75947    1844.4175    12.589401    12.065218    12.142804   0.25439117   -0.2770296 -0.039482884 
    2870    98.031755   -23.917047  0.050686395    -23.86636    -319.6426    1822.5581    12.539468    12.017364    12.094643   0.25338219  -0.27593082 -0.039326284 
    2880    80.713132   -23.902581  0.041731965   -23.860849    -402.6981    1800.6352    12.488987    11.968986    12.045953   0.25236214     -0.27482 -0.039167967 
    2890     134.0095   -23.946985   0.06928835   -23.877697   -655.33136    1778.6869    12.438036    11.920156    11.996809   0.25133258  -0.27369882 -0.039008174 
    2900     165.2419   -23.964806  0.085436765   -23.879369   -824.15859    1756.4315    12.385943    11.870231    11.946563   0.25027993   -0.2725525 -0.038844797 
    2910    134.02285   -23.947538  0.069295254   -23.878243    -781.6518     1733.694    12.332264    11.818787    11.894789   0.24919526  -0.27137129  -0.03867645 
    2920    106.16529   -23.935986  0.054891763   -23.881094   -525.31229    1710.3975    12.276776     11.76561     11.84127   0.24807403  -0.27015029  -0.03850243 
    2930     112.0175   -23.947169  0.057917594   -23.889252   -121.04491    1686.5489    12.219449     11.71067    11.785976   0.24691564  -0.26888881 -0.038322641 
    2940    138.29067   -23.969642  0.071501888    -23.89814    336.88921    1662.2968    12.160596    11.654267     11.72921    0.2457264  -0.26759374 -0.038138064 
    2950    133.63271    -23.97675  0.069093534   -23.907656    830.51114     1637.762     12.10047    11.596645    11.671218   0.24451146  -0.26627068 -0.037949499 
    2960    98.026519   -23.957772  0.050683688   -23.907088     1221.778     1613.159    12.039572    11.538282     11.61248    0.2432809  -0.26493062  -0.03775851 
    2970    64.265803   -23.935144  0.033228028   -23.901916    1384.3033    1588.6098    11.978186    11.479453    11.553272    0.2420405  -0.26357983 -0.037565992 
    2980     57.87629   -23.934947  0.029924391   -23.905022     1287.089    1564.0952    11.916253    11.420098    11.493536   0.24078902  -0.26221698 -0.037371757 
    2990    92.732178   -23.967533  0.047946299   -23.919586    902.59185    1539.5971    11.853711     11.36016    11.433212   0.23952526  -0.26084076 -0.037175614 
    3000    118.31605   -23.990616  0.061174199   -23.929441     325.4603    1515.0009    11.790248     11.29934    11.372001   0.23824288  -0.25944425 -0.036976581 
Loop time of 37.2986 on 1 procs for 3000 steps with 5 atoms

Performance: 13.899 ns/day, 1.727 hours/ns, 80.432 timesteps/s
281.9% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 36.683     | 36.683     | 36.683     |   0.0 | 98.35
Neigh   | 0.0021446  | 0.0021446  | 0.0021446  |   0.0 |  0.01
Comm    | 0.0079806  | 0.0079806  | 0.0079806  |   0.0 |  0.02
Output  | 0.56134    | 0.56134    | 0.56134    |   0.0 |  1.51
Modify  | 0.035765   | 0.035765   | 0.035765   |   0.0 |  0.10
Other   |            | 0.008332   |            |       |  0.02

Nlocal:    5 ave 5 max 5 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    43 ave 43 max 43 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    0 ave 0 max 0 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 0
Ave neighs/atom = 0
Neighbor list builds = 191
Dangerous builds = 26
Total wall time: 0:00:39
