2019-06-24 13:55:36.763377: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX512F
2019-06-24 13:55:38.786592: E tensorflow/stream_executor/cuda/cuda_driver.cc:406] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-06-24 13:55:38.786659: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:158] retrieving CUDA diagnostic information for host: SR760-GPU-7
2019-06-24 13:55:38.786676: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:165] hostname: SR760-GPU-7
2019-06-24 13:55:38.786747: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:189] libcuda reported version is: 410.48.0
2019-06-24 13:55:38.786816: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:193] kernel reported version is: 410.48.0
2019-06-24 13:55:38.786829: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:300] kernel version seems to match DSO: 410.48.0
>>> Info of lammps module:
  use deepmd-kit at:  /sharedext4/local/deepmd-kit-0.12.4
  source:             v0.12.4-1-ge3cd911-dirty
  source branch:      master
  source commit:      e3cd911
  source commit at:   2019-02-07 10:22:13 +0800
  build float prec:   double
  build with tf inc:  /sharedext4/local/tensorflow/r1.8.gpu.cc/include
  build with tf lib:  /sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_cc.so;/sharedext4/local/tensorflow/r1.8.gpu.cc/lib/libtensorflow_framework.so
  >>> Info of model(s):
  using   4 model(s): ../graph.002.pb ../graph.003.pb ../graph.000.pb ../graph.001.pb 
  rcut in model:      5
  ntypes in model:    2
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6
  ghost atom cutoff = 6
  binsize = 3, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair deepmd, perpetual
      attributes: , newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.949 | 3.949 | 3.949 Mbytes
    1550    147.82308   -23.962622  0.076430529   -23.886192    112.00619    4912.2279    17.320995    16.983246    16.698788   -0.1286095  -0.32931173  -0.45607742 
    1560    152.65237   -23.954004  0.078927469   -23.875077    214.51863    5194.7665    17.646911    17.302806    17.012996  -0.13102944  -0.33550813  -0.46465906 
    1570    141.84272   -23.931454  0.073338443   -23.858116    260.71057    5514.2515    18.001507    17.650488    17.354855  -0.13366234  -0.34224982  -0.47399591 
    1580    139.47065   -23.924191  0.072111984    -23.85208    202.48032    5876.5732    18.387445    18.028901    17.726929  -0.13652795  -0.34958739  -0.48415801 
    1590    181.57588    -23.94824    0.0938821   -23.854358    93.634695     6286.879    18.805795    18.439094    18.130251  -0.13963423  -0.35754118  -0.49517355 
    1600    167.57545   -23.950248  0.086643308   -23.863605   -20.469948    6749.4567    19.256157    18.880673    18.564435  -0.14297819  -0.36610358  -0.50703196 
    1610    178.72342   -23.966151  0.092407258   -23.873743   -126.58014    7268.8035    19.737902    19.353024    19.028874  -0.14655518  -0.37526265  -0.51971674 
    1620    127.61095   -23.948787  0.065980042   -23.882807   -170.69734    7847.8614    20.248699    19.853861    19.521322  -0.15034788  -0.38497407  -0.53316648 
    1630     121.0892   -23.960304  0.062608031   -23.897696   -161.15659    8489.4018    20.786069    20.380753     20.03939  -0.15433789  -0.39519071  -0.54731594 
    1640    99.316932   -23.963755  0.051350884   -23.912404   -126.01729    9195.4051    21.347005    20.930752    20.580176  -0.15850288   -0.4058554   -0.5620859 
    1650    95.739186   -23.975704  0.049501044   -23.926203   -68.448079    9965.6565    21.927139    21.499573     21.13947  -0.16281041  -0.41688507  -0.57736134 
    1660    88.627527   -23.980852  0.045824028   -23.935028  -0.69058101    10798.565    22.521744    22.082584    21.712715  -0.16722539  -0.42818986  -0.59301782 
    1670    60.012904   -23.967065  0.031029107   -23.936036    45.050254    11691.682    23.126275    22.675326     22.29553  -0.17171407  -0.43968337  -0.60893565 
    1680    62.734588    -23.96897  0.032436328   -23.936533    68.822478     12639.58     23.73509     23.27227    22.882475  -0.17623456  -0.45125835  -0.62496632 
    1690    38.535404   -23.954643  0.019924368   -23.934718    78.587878    13634.002    24.341899    23.867247    23.467486  -0.18074016  -0.46279517  -0.64094414 
    1700    69.409287   -23.972687  0.035887418   -23.936799    65.359853    14665.328    24.940812    24.454482    24.044886  -0.18518713  -0.47418189  -0.65671407 
    1710    54.861032   -23.967644   0.02836538   -23.939279    36.625798    15721.804    25.525884    25.028145     24.60894  -0.18953132  -0.48530544  -0.67211954 
    1720    91.471692   -23.988944  0.047294577   -23.941649    7.4154275    16790.007    26.091375    25.582609    25.154117  -0.19373012  -0.49605671  -0.68700942 
    1730    68.836283   -23.976583  0.035591152   -23.940992   -21.450974    17856.691    26.632606    26.113287    25.675907   -0.1977488  -0.50634676  -0.70126053 
    1740    99.895213   -23.990042  0.051649879   -23.938392   -47.409742     18908.04    27.145354    26.616036    26.170235  -0.20155599  -0.51609526  -0.71476164 
    1750    64.410955   -23.965887  0.033303078   -23.932584   -58.346881    19929.923    27.625822    27.087135    26.633444  -0.20512349  -0.52523006   -0.7274128 
    1760    98.827943   -23.980159  0.051098057   -23.929061   -54.911661    20910.977    28.071877    27.524492    27.063475  -0.20843548  -0.53371058  -0.73915782 
    1770    80.132198   -23.962687  0.041431598   -23.921255   -43.258322    21842.939    28.482867    27.927468    27.459702   -0.2114871  -0.54152444  -0.74997955 
    1780    131.33067   -23.981336  0.067903284   -23.913433   -22.074466    22717.914    28.858217    28.295499    27.821569   -0.2142741   -0.5486607  -0.75986286 
    1790    118.87677   -23.958866  0.061464116   -23.897402    8.9604215    23530.409    29.198228     28.62888    28.149366  -0.21679871   -0.5551251  -0.76881567 
    1800    128.10096   -23.943046  0.066233395   -23.876813    36.567763    24279.377    29.504789    28.929464    28.444915  -0.21907495  -0.56095352   -0.7768877 
    1810    110.49065   -23.917906  0.057128148   -23.860778    49.609463    24966.783    29.780652    29.199947    28.710868  -0.22112324  -0.56619831  -0.78415141 
    1820    132.65052   -23.926571  0.068585703   -23.857985    50.530758    25592.503    30.027391    29.441874    28.948743  -0.22295529  -0.57088937  -0.79064826 
    1830    179.78343   -23.958844  0.092955327   -23.865889    34.053871    26158.123    30.246993    29.657194    29.160456  -0.22458585  -0.57506451  -0.79643058 
    1840    169.35977    -23.96159  0.087565873   -23.874025    4.9187263    26661.906    30.439936    29.846376    29.346469  -0.22601847  -0.57873281  -0.80151096 
    1850    190.84975    -23.97575  0.098677064   -23.877073   -19.404972    27099.656    30.605626    30.008834    29.506207  -0.22724873  -0.58188294  -0.80587372 
    1860    122.04587   -23.939926  0.063102667   -23.876823   -36.724998    27470.389     30.74456    30.145059     29.64015  -0.22828032  -0.58452439  -0.80953197 
    1870    141.45974   -23.954665  0.073140424   -23.881524   -45.777501    27773.913    30.857379    30.255678    29.748916  -0.22911801  -0.58666934   -0.8125026 
    1880    79.816472    -23.92587  0.041268355   -23.884602   -41.531203    28010.244    30.944655    30.341252    29.833057  -0.22976604  -0.58832866  -0.81480065 
    1890    135.87145   -23.963932  0.070251054   -23.893681   -27.116013    28180.854    31.007355     30.40273    29.893505  -0.23023159  -0.58952073  -0.81645161 
    1900    88.811791   -23.946159    0.0459193    -23.90024    -7.728629    28290.137    31.047385    30.441979    29.932097  -0.23052881  -0.59028179  -0.81750562 
    1910    133.89186   -23.977309  0.069227525   -23.908082     12.91594    28342.007    31.066348    30.460573    29.950379  -0.23066962  -0.59064233  -0.81800495 
    1920    87.653614   -23.957914  0.045320476   -23.912594    28.598218    28341.917    31.066315    30.460541    29.950347  -0.23066938   -0.5906417  -0.81800408 
    1930    119.78056   -23.981196  0.061931411   -23.919265    35.871767    28292.689    31.048318    30.442895    29.932997  -0.23053575  -0.59029954  -0.81753021 
    1940    83.972162   -23.965328  0.043417015   -23.921911    35.266534    28196.348    31.013037    30.408301    29.898983  -0.23027378  -0.58962876  -0.81660122 
    1950    100.73925   -23.977724  0.052086281   -23.925638    25.399433    28055.379    30.961267    30.357541    29.849072  -0.22988938  -0.58864449  -0.81523806 
    1960      84.4567   -23.971042  0.043667541   -23.927375    9.3637818    27871.436    30.893453    30.291049    29.783695  -0.22938586   -0.5873552  -0.81345247 
    1970    74.308153   -23.965342   0.03842033   -23.926921   -7.2710208    27644.411    30.809344     30.20858    29.702607  -0.22876135  -0.58575609   -0.8112378 
    1980    68.252165   -23.962516  0.035289139   -23.927227   -21.857345    27374.432     30.70872    30.109918    29.605597  -0.22801421    -0.583843  -0.80858828 
    1990    46.604157   -23.950249   0.02409624   -23.926153   -31.396433    27062.657    30.591691    29.995171    29.492772  -0.22714526  -0.58161801  -0.80550679 
    2000    70.489319   -23.964318  0.036445838   -23.927872   -31.198605    26710.618    30.458463    29.864541    29.364331  -0.22615603  -0.57908505  -0.80199879 
    2010    59.221969   -23.959931  0.030620161   -23.929311   -23.281524    26321.943    30.310004    29.718977    29.221204  -0.22505371  -0.57626249  -0.79808972 
    2020    108.63172   -23.987936  0.056167005   -23.931769   -11.326751    25899.827    30.147106    29.559256    29.064158  -0.22384419  -0.57316543  -0.79380048 
    2030     86.41753   -23.975711   0.04468137    -23.93103    7.1417307    25446.802    29.970299    29.385896    28.893702  -0.22253138  -0.56980393  -0.78914499 
    2040    129.79753   -23.994949  0.067110592   -23.927838      27.5532    24967.064    29.780764    29.200057    28.710976  -0.22112407  -0.56620043  -0.78415435 
    2050    91.830495   -23.965367  0.047480092   -23.917887    40.820903    24466.524    29.580404    29.003603    28.517813  -0.21963639  -0.56239112  -0.77887869 
    2060     143.1091   -23.979149  0.073993212   -23.905156    45.372884    23948.046    29.369961    28.797264    28.314929  -0.21807383  -0.55839012  -0.77333754 
    2070    105.77832   -23.941526  0.054691684   -23.886835    41.546157    23414.627    29.150259    28.581847     28.10312  -0.21644254   -0.5542131   -0.7675526 
    2080    142.39983   -23.945578  0.073626491   -23.871951    22.769708    22869.659    28.922327    28.358359    27.883376  -0.21475013  -0.54987958  -0.76155094 
    2090    118.46859     -23.9182  0.061253067   -23.856947   -4.7477811    22315.778    28.686926    28.127548    27.656431  -0.21300226  -0.54540408  -0.75535263 
    2100    147.31844   -23.924406   0.07616961   -23.848236   -32.004728    21753.103    28.443765    27.889128    27.422004  -0.21119677  -0.54078102  -0.74894996 
    2110    141.56653   -23.917854  0.073195643   -23.844658   -54.020043    21182.769    28.192976     27.64323    27.180224  -0.20933465  -0.53601295  -0.74234646 
    2120    159.16195    -23.93284  0.082293188   -23.850547   -58.716541    20605.064    27.934313    27.389611    26.930853  -0.20741406  -0.53109518  -0.73553564 
    2130    193.30114   -23.963684  0.099944534    -23.86374   -45.452095    20022.476     27.66852    27.129001    26.674608  -0.20544053  -0.52604185  -0.72853708 
    2140    172.62433   -23.967005  0.089253781   -23.877751   -21.447082    19439.081    27.397141    26.862914    26.412978  -0.20342553  -0.52088232  -0.72139143 
    2150    171.75337    -23.97883   0.08880346   -23.890027     11.30613    18857.094    27.120952    26.592109     26.14671   -0.2013748  -0.51563132   -0.7141191 
    2160    103.63275   -23.947763   0.05358234    -23.89418    36.664895    18280.168    26.841497    26.318104    25.877293  -0.19929983  -0.51031825  -0.70676081 
    2170     98.54808   -23.956313  0.050953357    -23.90536    40.914458    17710.337    26.559646    26.041749    25.605567  -0.19720707  -0.50495961  -0.69933941 
    2180    67.351191   -23.948883  0.034823299   -23.914059    38.298586    17146.974    26.274987     25.76264    25.331133  -0.19509345  -0.49954759  -0.69184408 
    2190    96.104054   -23.974522  0.049689696   -23.924832    23.335659    16591.095     25.98793    25.481181    25.054388  -0.19296204  -0.49408998  -0.68428562 
    2200     77.09317   -23.970465  0.039860297   -23.930605   -7.9689626    16043.531    25.698828    25.197717    24.775672  -0.19081544   -0.4885935  -0.67667332 
    2210    90.955611   -23.977896  0.047027742   -23.930868   -33.001905    15503.087    25.406962    24.911541     24.49429  -0.18864831  -0.48304445   -0.6689882 
    2220    67.620759   -23.963976  0.034962677   -23.929014   -47.950445    14970.293    25.112509     24.62283    24.210415  -0.18646198  -0.47744623    -0.661235 
    2230    82.208195   -23.970047  0.042504973   -23.927542   -60.376286    14446.758    24.816287    24.332384    23.924833  -0.18426252  -0.47181437  -0.65343521 
    2240    61.535351   -23.957114  0.031816273   -23.925297     -57.1623    13932.838    24.518461    24.040365    23.637706  -0.18205114  -0.46615201  -0.64559317 
    2250    89.907324   -23.972005  0.046485735    -23.92552   -32.244445    13429.437    24.219543    23.747276    23.349526  -0.17983165   -0.4604689   -0.6377224 
    2260    80.169941   -23.965838  0.041451113   -23.924387   -4.7079874    12938.821     23.92094    23.454496    23.061649  -0.17761451  -0.45479178  -0.62985992 
    2270    103.44889   -23.977374  0.053487274   -23.923886    24.253928    12461.969     23.62339    23.162748    22.774788  -0.17540518  -0.44913468  -0.62202516 
    2280    83.146752   -23.962834  0.042990245   -23.919844    61.868805    11999.652    23.327573    22.872699    22.489597  -0.17320872  -0.44351052  -0.61423603 
    2290    104.71215   -23.971251  0.054140429    -23.91711    83.285575    11553.731    23.034958     22.58579    22.207493  -0.17103603  -0.43794723  -0.60653121 
    2300    93.478213   -23.961107   0.04833203   -23.912775    72.762786    11125.218    22.746584    22.303039    21.929478  -0.16889484  -0.43246458  -0.59893805 
    2310    109.75748   -23.964796  0.056749074   -23.908047     57.31141    10712.912    22.462039    22.024043    21.655155  -0.16678208  -0.42705474  -0.59144574 
    2320    102.58431   -23.957643  0.053040253   -23.904602    27.396133     10317.14    22.181953    21.749418     21.38513  -0.16470242  -0.42172966  -0.58407082 
    2330    114.61825     -23.9578  0.059262287   -23.898538   -22.261619    9937.8247    21.906708     21.47954    21.119772  -0.16265871  -0.41649662  -0.57682336 
    2340    111.51877   -23.948119   0.05765973   -23.890459   -60.359324    9574.0539    21.636083    21.214192    20.858869  -0.16064929  -0.41135141  -0.56969756 
    2350    134.13404   -23.953215  0.069352743   -23.883863    -75.20171     9225.071    21.369937    20.953236    20.602284  -0.15867315  -0.40629138  -0.56268971 
    2360    150.83449    -23.95246  0.077987553   -23.874473   -82.850466    8891.5093    21.109203    20.697586    20.350916  -0.15673718  -0.40133423  -0.55582434 
    2370    201.68813   -23.969623   0.10428095   -23.865342   -48.025335    8572.0979    20.853344    20.446717    20.104248  -0.15483741  -0.39646977  -0.54908735 
    2380    206.30036   -23.959234   0.10666566   -23.852568    19.858132     8268.108    20.603866    20.202103    19.863732  -0.15298502  -0.39172662  -0.54251837 
    2390    209.59381   -23.935373   0.10836851   -23.827005    75.003607     7980.724    20.362328    19.965275     19.63087  -0.15119159  -0.38713443  -0.53615846 
    2400    131.19862   -23.873643  0.067835013   -23.805808    109.73947    7710.6219    20.129971    19.737448    19.406859  -0.14946632  -0.38271678  -0.53004027 
    2410    192.10478    -23.90791  0.099325969   -23.808584    91.390802    7457.3934    19.907147     19.51897     19.19204  -0.14781184  -0.37848039  -0.52417313 
    2420    165.81754    -23.91574  0.085734395   -23.830006    6.8577135    7220.8403    19.694392    19.310364    18.986928  -0.14623212  -0.37443544   -0.5185711 
    2430    226.43777    -23.97284   0.11707752   -23.855763   -71.289907    6998.5242    19.490164    19.110118    18.790036  -0.14471571  -0.37055259  -0.51319359 
    2440    136.38752   -23.944479  0.070517882   -23.873961   -137.19385    6789.0864    19.293771    18.917554    18.600698  -0.14325748  -0.36681871  -0.50802238 
    2450    150.46353   -23.971459  0.077795749   -23.893663   -156.50367      6590.49    19.103777    18.731265    18.417529  -0.14184676  -0.36320649  -0.50301967 
    2460    94.157605   -23.955519  0.048683303   -23.906835   -123.95739    6402.1994    18.920085    18.551154    18.240435  -0.14048284  -0.35971408  -0.49818288 
    2470     111.5691   -23.974091  0.057685752   -23.916406   -69.862288    6224.0561    18.742945    18.377469    18.069659  -0.13916757  -0.35634626  -0.49351865 
    2480    77.917383   -23.962345  0.040286449   -23.922058   -5.8823961    6055.8975    18.572606    18.210451    17.905439  -0.13790279  -0.35310772  -0.48903346 
    2490    92.597108   -23.972612  0.047876462   -23.924736    72.603773    5897.0287    18.408755    18.049795    17.747474  -0.13668618  -0.34999254  -0.48471911 
    2500     63.23792   -23.957644  0.032696571   -23.924947    131.57902    5747.6764    18.252013     17.89611    17.596362  -0.13552236  -0.34701252  -0.48059196 
    2510    79.770523   -23.969465  0.041244598   -23.928221    161.83925    5607.5525    18.102468    17.749481    17.452189  -0.13441198  -0.34416932   -0.4766543 
    2520     62.31677   -23.962121  0.032220299     -23.9299    153.15199    5476.6814    17.960531    17.610311     17.31535  -0.13335809  -0.34147077  -0.47291696 
    2530    92.496016   -23.982418  0.047824194   -23.934594    103.76136     5354.407    17.825859    17.478265    17.185516  -0.13235814  -0.33891035  -0.46937094 
    2540    81.047257   -23.977752  0.041904721   -23.935847    24.140281    5240.3207    17.698344    17.353237    17.062582  -0.13141133  -0.33648599  -0.46601335 
    2550    104.35248   -23.988832  0.053954465   -23.934878   -49.032623    5133.5996    17.577374    17.234626    16.945958  -0.13051313  -0.33418609  -0.46282811 
    2560    74.361394   -23.968173  0.038447858   -23.929725   -128.89444    5034.2336    17.463225    17.122703    16.835909  -0.12966556  -0.33201585  -0.45982247 
    2570    97.559664   -23.974447  0.050442305   -23.924005   -187.28173    4941.4898    17.355321    17.016902    16.731881  -0.12886436  -0.32996434  -0.45698124 
    2580    63.576432   -23.949046  0.032871595   -23.916174   -190.45093    4854.8604    17.253303    16.916874    16.633528  -0.12810688  -0.32802475  -0.45429503 
    2590    105.97628   -23.964709   0.05479404   -23.909915   -147.78242    4774.0094     17.15699    16.822439    16.540674  -0.12739175  -0.32619362  -0.45175901 
    2600    78.898939   -23.942169  0.040793953   -23.901375   -85.834915    4699.0994    17.066778    16.733986    16.453704  -0.12672192  -0.32447849  -0.44938366 
    2610    144.79626   -23.968914  0.074865542   -23.894049    22.458656    4629.7244    16.982373    16.651227     16.37233  -0.12609521  -0.32287376   -0.4471612 
    2620    108.88848   -23.939107  0.056299764   -23.882807    130.88278    4566.1694    16.904306    16.574682    16.297067  -0.12551555  -0.32138952  -0.44510561 
    2630    174.81525     -23.9684   0.09038658   -23.878013    176.60177    4508.5338    16.832881     16.50465    16.228208  -0.12498522  -0.32003156  -0.44322493 
    2640    141.62489   -23.941082  0.073225814   -23.867856      189.489    4456.5375     16.76792    16.440956    16.165581  -0.12450288  -0.31879651  -0.44151445 
    2650    208.35936    -23.96843   0.10773024     -23.8607    161.21466    4409.8897     16.70921     16.38339     16.10898  -0.12406695  -0.31768029  -0.43996856 
    2660    154.81848   -23.930992  0.080047435   -23.850945    39.828069    4368.6199    16.656922    16.332122     16.05857  -0.12367871  -0.31668619  -0.43859178 
    2670    154.56755   -23.930568  0.079917697    -23.85065   -57.700962     4331.327    16.609389    16.285516    16.012745  -0.12332578  -0.31578248  -0.43734019 
    2680    120.26263   -23.920205  0.062180657   -23.858025   -126.82948    4297.4033    16.565913    16.242888     15.97083  -0.12300296  -0.31495589  -0.43619542 
    2690    140.31259   -23.947701  0.072547304   -23.875154   -172.45889    4266.0669    16.525549    16.203311    15.931916  -0.12270326  -0.31418848   -0.4351326 
    2700    125.27491   -23.961505  0.064772213   -23.896732   -146.27958     4236.672    16.487506    16.166009    15.895239  -0.12242078  -0.31346519  -0.43413088 
    2710    117.52888    -23.97827  0.060767198   -23.917502   -67.957168    4208.8797    16.451374    16.130582    15.860406   -0.1221525  -0.31277825  -0.43317951 
    2720    94.554746    -23.98165  0.048888641   -23.932761    1.0030187    4182.7936    16.417316    16.097188    15.827571  -0.12189962  -0.31213072  -0.43228272 
    2730      84.8171   -23.983239  0.043853882   -23.939385    70.049005    4157.9707    16.384775    16.065282    15.796199    -0.121658  -0.31151205  -0.43142589 
    2740    63.345675   -23.973598  0.032752284   -23.940845    126.12247    4134.2366     16.35354    16.034656    15.766086  -0.12142608   -0.3109182  -0.43060345 
    2750    55.760146   -23.969644  0.028830258   -23.940814    144.62156    4111.4562    16.323448     16.00515    15.737075  -0.12120264  -0.31034608   -0.4298111 
    2760     43.92615   -23.962642  0.022711602    -23.93993    125.98979    4089.5508    16.294406    15.976675    15.709077  -0.12098701  -0.30979393  -0.42904641 
    2770    54.159688   -23.968564  0.028002756   -23.940561    83.938565    4068.2674     16.26609    15.948911    15.681777  -0.12077676  -0.30925557  -0.42830081 
    2780    56.925077   -23.970098  0.029432575   -23.940665    14.605499    4047.4474    16.238294    15.921657     15.65498  -0.12057037  -0.30872711  -0.42756893 
    2790    64.423929   -23.973082  0.033309786   -23.939773   -61.732251    4026.7352    16.210548    15.894452    15.628231  -0.12036435  -0.30819959  -0.42683834 
    2800    76.202318   -23.977752  0.039399691   -23.938352   -119.07451    4005.9178    16.182565    15.867014    15.601253  -0.12015658  -0.30766756  -0.42610151 
    2810    92.801197   -23.983824  0.047981985   -23.935842   -152.64007    3984.8796    16.154186    15.839189    15.573893  -0.11994586  -0.30712802  -0.42535427 
    2820    107.36924   -23.986355  0.055514253   -23.930841    -162.9528    3963.5865    16.125361    15.810926    15.546104  -0.11973184     -0.30658   -0.4245953 
    2830    104.61856   -23.979154   0.05409204   -23.925062   -122.59104    3941.7778    16.095732    15.781874    15.517539  -0.11951183  -0.30601667  -0.42381512 
    2840    115.96273   -23.975141  0.059957438   -23.915184   -42.519368     3919.549    16.065418    15.752152    15.488314  -0.11928676  -0.30544034  -0.42301695 
    2850    93.223534   -23.948056   0.04820035   -23.899856    35.794593    3897.1736    16.034789    15.722121    15.458786  -0.11905934  -0.30485802  -0.42221046 
    2860    105.02909   -23.943048  0.054304304   -23.888743    93.224926    3874.9297    16.004224    15.692151    15.429318  -0.11883238   -0.3042769  -0.42140564 
    2870    94.755077   -23.930109   0.04899222   -23.881116    107.81427    3853.0228    15.974007    15.662523    15.400187  -0.11860802   -0.3037024     -0.42061 
    2880    136.17385   -23.954846  0.070407405   -23.884439    48.342934    3831.5234     15.94424    15.633337    15.371489    -0.118387  -0.30313647  -0.41982622 
    2890     157.0491   -23.967849  0.081200755   -23.886648   -32.051684    3810.1464    15.914533    15.604209    15.342849  -0.11816642  -0.30257167  -0.41904399 
    2900    156.99601   -23.963079  0.081173308   -23.881906   -113.51247    3788.8155    15.884778    15.575035    15.314163  -0.11794549  -0.30200597  -0.41826053 
    2910    145.95124   -23.955056  0.075462713   -23.879593   -152.11809    3767.2156    15.854535    15.545381    15.285006  -0.11772093  -0.30143096  -0.41746419 
    2920    98.287329   -23.930285  0.050818537   -23.879466   -125.98234    3745.0851    15.823428     15.51488    15.255017  -0.11748996  -0.30083955  -0.41664512 
    2930    121.59648   -23.947517  0.062870314   -23.884647   -64.700146    3722.3751    15.791379    15.483456    15.224119    -0.117252  -0.30023023  -0.41580124 
    2940    87.382862   -23.937963  0.045180486   -23.892783    28.517361    3699.1407    15.758455    15.451174    15.192377  -0.11700753  -0.29960426  -0.41493431 
    2950    119.38671   -23.967648  0.061727773    -23.90592    132.62706    3675.5545    15.724891    15.418265    15.160019  -0.11675832  -0.29896613  -0.41405054 
    2960     80.17728    -23.96039  0.041454908   -23.918935    181.42955    3651.9191    15.691112    15.385145    15.127454  -0.11650751  -0.29832393  -0.41316112 
    2970    108.30677   -23.991152  0.055998995   -23.935153    186.09334    3628.0151    15.656801    15.351503    15.094376  -0.11625275   -0.2976716  -0.41225769 
    2980    69.114514   -23.983069  0.035735009   -23.947334     169.6986     3603.641     15.62166    15.317047    15.060497  -0.11599182  -0.29700348  -0.41133239 
    2990    75.633864   -23.995121  0.039105777   -23.956015    105.67664      3578.82    15.585711    15.281799    15.025839   -0.1157249  -0.29632002  -0.41038583 
    3000    50.578887   -23.986563  0.026151337   -23.960412    24.400295     3553.327    15.548616    15.245427    14.990077  -0.11544947  -0.29561475  -0.40940907 
Loop time of 37.0815 on 1 procs for 3000 steps with 5 atoms

Performance: 13.980 ns/day, 1.717 hours/ns, 80.903 timesteps/s
282.8% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 36.573     | 36.573     | 36.573     |   0.0 | 98.63
Neigh   | 0.0022855  | 0.0022855  | 0.0022855  |   0.0 |  0.01
Comm    | 0.0090842  | 0.0090842  | 0.0090842  |   0.0 |  0.02
Output  | 0.45238    | 0.45238    | 0.45238    |   0.0 |  1.22
Modify  | 0.03587    | 0.03587    | 0.03587    |   0.0 |  0.10
Other   |            | 0.00847    |            |       |  0.02

Nlocal:    5 ave 5 max 5 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    1 ave 1 max 1 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    0 ave 0 max 0 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 0
Ave neighs/atom = 0
Neighbor list builds = 181
Dangerous builds = 41
Total wall time: 0:00:40
